#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Zaudējumi ir elementi, kas samazina peļņu.
1-1	0-9	Zaudējumi	ncmpn1	zaudējums	_	_	nsubj	basic	1-3	
1-2	10-12	ir	vcnipii30an	būt	_	_	cop	basic	1-3	
1-3	13-21	elementi	ncmpn1	elements	*[1]	*->1-1	root	basic	1-3	
1-4	21-22	,	zc	,	_	_	punct	basic	1-6	
1-5	23-26	kas	pr000nn	kas	*[1]	*->1-2	nsubj	basic	1-6	
1-6	27-35	samazina	vmnipt330an	samazināt	_	_	acl	basic	1-3	
1-7	36-41	peļņu	ncfsa4	peļņa	_	_	obj	basic	1-6	
1-8	41-42	.	zs	.	_	_	punct	basic	1-3	

#Text=Ja tie ir standartizēti, uzņēmums prot tos fiksēt, regulēt un vadīt.
2-1	44-46	Ja	cs	ja	_	_	mark	basic	2-4	
2-2	47-50	tie	pd0mpnn	tas	*[1]	*->1-3	nsubj	basic	2-4	
2-3	51-53	ir	vcnipii30an	būt	_	_	aux	basic	2-4	
2-4	54-67	standartizēti	vmnpdmpnpsnp	standartizēt	_	_	advcl	basic	2-7	
2-5	67-68	,	zc	,	_	_	punct	basic	2-4	
2-6	69-77	uzņēmums	ncmsn1	uzņēmums	_	_	nsubj	basic	2-7	
2-7	78-82	prot	vonipt130an	prast	_	_	root	basic	2-7	
2-8	83-86	tos	pd0mpan	tas	*[1]	*->1-4	obj	basic	2-9	
2-9	87-93	fiksēt	vmnn0t2000n	fiksēt	_	_	xcomp	basic	2-7	
2-10	93-94	,	zc	,	_	_	punct	basic	2-11	
2-11	95-102	regulēt	vmnn0t2000n	regulēt	_	_	conj	basic	2-9	
2-12	103-105	un	cc	un	_	_	cc	basic	2-13	
2-13	106-111	vadīt	vmnn0t3000n	vadīt	_	_	conj	basic	2-9	
2-14	111-112	.	zs	.	_	_	punct	basic	2-7	

#Text=Tad var runāt par pārdošanas un peļņas prognozēšanu.
3-1	114-117	Tad	r0t	tad	_	_	advmod	basic	3-2	
3-2	118-121	var	vonipt330an	varēt	_	_	root	basic	3-2	
3-3	122-127	runāt	vmnn0t2000n	runāt	_	_	xcomp	basic	3-2	
3-4	128-131	par	spsa	par	_	_	case	basic	3-8	
3-5	132-142	pārdošanas	ncfsg4	pārdošana	_	_	nmod	basic	3-8	
3-6	143-145	un	cc	un	_	_	cc	basic	3-7	
3-7	146-152	peļņas	ncfsg4	peļņa	_	_	conj	basic	3-5	
3-8	153-165	prognozēšanu	ncfsa4	prognozēšana	_	_	iobj	basic	3-3	
3-9	165-166	.	zs	.	_	_	punct	basic	3-2	
