#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=„Kāpēc ne?
1-1	0-1	„	_	_	_	_	_	_	_	_	_	_	_	_	zq	„	punct	basic	1-3	
1-2	1-6	Kāpēc	*	*	*	*	*	*	*	*	*	PronType=Int	*	*	r0c	kāpēc	advmod	basic	1-3	
1-3	7-9	ne	_	_	_	_	_	_	_	_	_	_	_	_	q	ne	root	basic	1-3	
1-4	9-10	?	_	_	_	_	_	_	_	_	_	_	_	_	zs	?	punct	basic	1-3	

#Text=Tev varbūt šķiet, ka pasaule ir pilnīgi normāla, ko?”
2-1	12-15	Tev	*	Sing	Dat	*	*	*	*	*	*	Case=Dat\|Number=Sing\|Person=2\|PronType=Prs	2	*	pp20sdn	tu	obl	basic	2-3	
2-2	16-22	varbūt	_	_	_	_	_	_	_	_	_	_	_	_	q	varbūt	discourse	basic	2-3	
2-3	23-28	šķiet	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipi130an	šķist	root	basic	2-3	
2-4	28-29	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	2-9	
2-5	30-32	ka	_	_	_	_	_	_	_	_	_	_	_	_	cs	ka	mark	basic	2-9	
2-6	33-40	pasaule	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn5	pasaule	nsubj	basic	2-9	
2-7	41-43	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30an	būt	cop	basic	2-9	
2-8	44-51	pilnīgi	_	_	_	_	_	_	_	_	_	_	_	_	r0q	pilnīgi	advmod	basic	2-9	
2-9	52-59	normāla	Fem	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	arfsnnp	normāla	csubj	basic	2-3	
2-10	59-60	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	2-11	
2-11	61-63	ko	*	*	Acc	*	*	*	*	*	*	Case=Acc\|PronType=Int	*	*	pq000an	kas	discourse	basic	2-9	
2-12	63-64	?	_	_	_	_	_	_	_	_	_	_	_	_	zs	?	punct	basic	2-3	
2-13	64-65	”	_	_	_	_	_	_	_	_	_	_	_	_	zq	”	punct	basic	2-3	
