#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Ja fiziskās personas tiesības uzturēties un brīvi pārvietoties mežā ir ierobežotas, meža īpašnieka vai tiesiskā valdītāja pienākums ir norobežot attiecīgo teritoriju ar pārskatāmiem brīdinājuma uzrakstiem.
1-1	0-2	Ja	cs	ja	_	_	mark	basic	1-11	
1-2	3-11	fiziskās	arfsgyp	fiziska	_	_	amod	basic	1-3	
1-3	12-20	personas	ncfsg4	persona	_	_	nmod	basic	1-4	
1-4	21-29	tiesības	ncfdn4	tiesības	_	_	nsubj:pass	basic	1-11	
1-5	30-40	uzturēties	vmyn0i3000n	uzturēties	_	_	acl	basic	1-4	
1-6	41-43	un	cc	un	_	_	cc	basic	1-8	
1-7	44-49	brīvi	rpm	brīvi	_	_	advmod	basic	1-8	
1-8	50-62	pārvietoties	vmyn0i2000n	pārvietoties	_	_	conj	basic	1-5	
1-9	63-67	mežā	ncmsl1	mežs	_	_	obl	basic	1-5	
1-10	68-70	ir	vcnipii30an	būt	_	_	aux	basic	1-11	
1-11	71-82	ierobežotas	vmnpdfpnpsnp	ierobežot	_	_	advcl	basic	1-18	
1-12	82-83	,	zc	,	_	_	punct	basic	1-11	
1-13	84-88	meža	ncmsg1	mežs	_	_	nmod	basic	1-14	
1-14	89-98	īpašnieka	ncmsg1	īpašnieks	_	_	nmod	basic	1-18	
1-15	99-102	vai	cc	vai	_	_	cc	basic	1-17	
1-16	103-111	tiesiskā	arfsnyp	tiesiska	_	_	amod	basic	1-17	
1-17	112-121	valdītāja	ncmsg1	valdītājs	_	_	conj	basic	1-14	
1-18	122-131	pienākums	ncmsn1	pienākums	_	_	root	basic	1-18	
1-19	132-134	ir	vcnipii30an	būt	_	_	cop	basic	1-18	
1-20	135-144	norobežot	vmnn0t2000n	norobežot	_	_	ccomp	basic	1-18	
1-21	145-154	attiecīgo	arfsayp	attiecīga	_	_	amod	basic	1-22	
1-22	155-165	teritoriju	ncfsa4	teritorija	_	_	obj	basic	1-20	
1-23	166-168	ar	sppd	ar	_	_	case	basic	1-26	
1-24	169-181	pārskatāmiem	afmpdnp	pārskatāms	_	_	amod	basic	1-26	
1-25	182-193	brīdinājuma	ncmsg1	brīdinājums	_	_	nmod	basic	1-26	
1-26	194-204	uzrakstiem	ncmpd1	uzraksts	_	_	obl	basic	1-20	
1-27	204-205	.	zs	.	_	_	punct	basic	1-18	

#Text=Ierobežojums uzturēties un brīvi pārvietoties mežā ir spēkā tikai tad, ja tas izdarīts.
2-1	207-219	Ierobežojums	ncmsn1	ierobežojums	*[1]	*->1-1	nsubj	basic	2-8	
2-2	220-230	uzturēties	vmyn0i3000n	uzturēties	_	_	acl	basic	2-1	
2-3	231-233	un	cc	un	_	_	cc	basic	2-5	
2-4	234-239	brīvi	rpm	brīvi	_	_	advmod	basic	2-5	
2-5	240-252	pārvietoties	vmyn0i2000n	pārvietoties	_	_	conj	basic	2-2	
2-6	253-257	mežā	ncmsl1	mežs	_	_	obl	basic	2-2	
2-7	258-260	ir	vcnipii30an	būt	_	_	cop	basic	2-8	
2-8	261-266	spēkā	ncmsl1	spēks	_	_	root	basic	2-8	
2-9	267-272	tikai	q	tikai	_	_	discourse	basic	2-10	
2-10	273-276	tad	r0t	tad	_	_	advmod	basic	2-2	
2-11	276-277	,	zc	,	_	_	punct	basic	2-14	
2-12	278-280	ja	cs	ja	_	_	mark	basic	2-14	
2-13	281-284	tas	pd0msnn	tas	*[1]	*->1-2	nsubj:pass	basic	2-14	
2-14	285-293	izdarīts	vmnpdmsnpsnp	izdarīt	_	_	advcl	basic	2-8	
2-15	293-294	.	zs	.	_	_	punct	basic	2-8	
