#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Aina pietrūkās sēdus.
1-1	0-4	Aina	npfsn4	Aina	person	*	*[1]	*->1-1	nsubj	basic	1-2	
1-2	5-14	pietrūkās	vmnist130an	pietrūkties	_	_	_	_	root	basic	1-2	
1-3	15-20	sēdus	r0m	sēdus	_	_	_	_	advmod	basic	1-2	
1-4	20-21	.	zs	.	_	_	_	_	punct	basic	1-2	

#Text=Nākamreiz sapnī uzraugi ieradīsies pēc viņas.
2-1	23-32	Nākamreiz	r0t	nākamreiz	_	_	_	_	advmod	basic	2-4	
2-2	33-38	sapnī	ncmsl2	sapnis	_	_	_	_	obl	basic	2-4	
2-3	39-46	uzraugi	ncmpn1	uzraugs	_	_	_	_	nsubj	basic	2-4	
2-4	47-57	ieradīsies	vmyifi130an	ierasties	_	_	_	_	root	basic	2-4	
2-5	58-61	pēc	spsg	pēc	_	_	_	_	case	basic	2-6	
2-6	62-67	viņas	pp3fsgn	viņa	_	_	*[1]	*->1-2	iobj	basic	2-4	
2-7	67-68	.	zs	.	_	_	_	_	punct	basic	2-4	

#Text=Laižoties miegā, Aina atgriezās iepriekšējās izmeklēšanas izolatorā.
3-1	70-79	Laižoties	vmypu0000000	laisties	_	_	_	_	advcl	basic	3-5	
3-2	80-85	miegā	ncmsl1	miegs	_	_	_	_	obl	basic	3-1	
3-3	85-86	,	zc	,	_	_	_	_	punct	basic	3-1	
3-4	87-91	Aina	npfsn4	Aina	person	*	*[1]	*->1-3	nsubj	basic	3-5	
3-5	92-101	atgriezās	vmyisi130an	atgriezties	_	_	_	_	root	basic	3-5	
3-6	102-114	iepriekšējās	arfsgyp	iepriekšēja	_	_	_	_	amod	basic	3-7	
3-7	115-127	izmeklēšanas	ncfsg4	izmeklēšana	_	_	_	_	nmod	basic	3-8	
3-8	128-137	izolatorā	ncmsl1	izolators	_	_	_	_	obl	basic	3-5	
3-9	137-138	.	zs	.	_	_	_	_	punct	basic	3-5	

#Text=Tu būsi apzīmogota uz mūžu, cietumā viņai teica.
4-1	140-142	Tu	pp20snn	tu	_	_	*[1]	*->1-4	nsubj:pass	basic	4-3	
4-2	143-147	būsi	vmnifii2san	būt	_	_	_	_	aux	basic	4-3	
4-3	148-158	apzīmogota	vmnpdfsnpsnp	apzīmogot	_	_	_	_	ccomp	basic	4-9	
4-4	159-161	uz	spsa	uz	_	_	_	_	case	basic	4-5	
4-5	162-166	mūžu	ncmsa1	mūžs	_	_	_	_	nmod	basic	4-3	
4-6	166-167	,	zc	,	_	_	_	_	punct	basic	4-3	
4-7	168-175	cietumā	ncmsl1	cietums	_	_	_	_	obl	basic	4-9	
4-8	176-181	viņai	pp3fsdn	viņa	_	_	*[1]	*->1-5	iobj	basic	4-9	
4-9	182-187	teica	vmnist130an	teikt	_	_	_	_	root	basic	4-9	
4-10	187-188	.	zs	.	_	_	_	_	punct	basic	4-9	
