#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Šodien TVNETā atkal bija ziņa: cilvēki neiet pie ārstiem.
1-1	0-6	Šodien	r0t	šodien	_	_	advmod	basic	1-4	
1-2	7-13	TVNETā	npmsl1	TVNETs	organization	https://lv.wikipedia.org/wiki/Tvnet.lv	obl	basic	1-4	
1-3	14-19	atkal	r0t	atkal	_	_	advmod	basic	1-4	
1-4	20-24	bija	vmnisii30an	būt	_	_	root	basic	1-4	
1-5	25-29	ziņa	ncfsn4	ziņa	_	_	nsubj	basic	1-4	
1-6	29-30	:	zo	:	_	_	punct	basic	1-8	
1-7	31-38	cilvēki	ncmpn1	cilvēks	_	_	nsubj	basic	1-8	
1-8	39-44	neiet	vmnipii30ay	iet	_	_	acl	basic	1-5	
1-9	45-48	pie	sppd	pie	_	_	case	basic	1-10	
1-10	49-56	ārstiem	ncmpd1	ārsts	_	_	obl	basic	1-8	
1-11	56-57	.	zs	.	_	_	punct	basic	1-4	

#Text=Tādēļ tapa šis raksts.
2-1	59-64	Tādēļ	r0c	tādēļ	_	_	advmod	basic	2-2	
2-2	65-69	tapa	vmnisi130an	tapt	_	_	root	basic	2-2	
2-3	70-73	šis	pd0msnn	šis	_	_	det	basic	2-4	
2-4	74-80	raksts	ncmsn1	raksts	_	_	nsubj	basic	2-2	
2-5	80-81	.	zs	.	_	_	punct	basic	2-2	
