#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Trauslā olas čaumala ar Purvīša gleznas reprodukciju nes Latvijas vārdu pasaulē!
1-1	0-7	Trauslā	Fem	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	affsnyp	trausla	_	_	amod|amod	basic|enhanced	1-3|1-3	
1-2	8-12	olas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	ola	_	_	nmod|nmod	basic|enhanced	1-3|1-3	
1-3	13-20	čaumala	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	čaumala	_	_	nsubj|nsubj	basic|enhanced	1-8|1-8	
1-4	21-23	ar	_	_	_	_	_	_	_	_	_	_	_	_	spsa	ar	_	_	case|case	basic|enhanced	1-7|1-7	
1-5	24-31	Purvīša	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	npmsg2	Purvītis	person	https://en.wikipedia.org/wiki/Vilhelms\_Purvitis	nmod|nmod	basic|enhanced	1-6|1-6	
1-6	32-39	gleznas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	glezna	_	_	nmod|nmod	basic|enhanced	1-7|1-7	
1-7	40-52	reprodukciju	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	reprodukcija	_	_	nmod|nmod	basic|enhanced	1-3|1-3	
1-8	53-56	nes	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt130an	nest	_	_	root|root	basic|enhanced	1-8|1-8	
1-9	57-65	Latvijas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	npfsg4	Latvija	GPE	https://en.wikipedia.org/wiki/Latvia	nmod|nmod	basic|enhanced	1-10|1-10	
1-10	66-71	vārdu	Masc	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Plur	*	*	ncmpg1	vārds	_	_	iobj|iobj	basic|enhanced	1-8|1-8	
1-11	72-79	pasaulē	Fem	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Sing	*	*	ncfsl5	pasaule	_	_	obl|obl	basic|enhanced	1-8|1-8	
1-12	79-80	!	_	_	_	_	_	_	_	_	_	_	_	_	zs	!	_	_	punct|punct	basic|enhanced	1-8|1-8	
