#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text="Imprimatur" vadošais partneris Latvijā Tobijs Mūrs skaidroja, ka kompānija "Spatial Initiatives" apvieno vairāk nekā 20 gadu pieredzi lāzeru mērierīču attīstīšanā un pārdošanā, Latvijā izstrādātas augstas precizitātes laika mērīšanas elektronikas ierīces, kas tiek izmantotas satelītu izsekošanas sistēmās ASV un citur pasaulē, un Latvijas Universitāti ar pasaules līmeņa lāzeru optikas izgudrojumiem.
1-1	0-1	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	organization[1]	*[1]	*[1]	*->1-1	punct	basic	1-2	
1-2	1-11	Imprimatur	*	*	*	*	*	*	*	*	*	Foreign=Yes	*	*	xf	Imprimatur	organization[1]	*[1]	*[1]	*->1-1	nmod	basic	1-5	
1-3	11-12	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	organization[1]	*[1]	*[1]	*->1-1	punct	basic	1-2	
1-4	13-21	vadošais	Masc	Sing	Nom	Pos	*	Pres	*	Pass	*	Aspect=Imp\|Case=Nom\|Definite=Def\|Degree=Pos\|Gender=Masc\|Number=Sing\|Tense=Pres\|VerbForm=Part\|Voice=Pass	*	Imp	vmnpdmsnapyp	vadīt	_	_	*[1]	*->1-1	amod	basic	1-5	
1-5	22-31	partneris	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn2	partneris	_	_	*[1]	*->1-1	nmod	basic	1-7	
1-6	32-39	Latvijā	Fem	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Sing	*	*	npfsl4	Latvija	GPE	*	*[1]	*->1-1	acl	basic	1-5	
1-7	40-46	Tobijs	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	npmsn1	Tobijs	person[2]	*[2]	*[1]	*->1-2	nsubj	basic	1-9	
1-8	47-51	Mūrs	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	npmsn1	Mūrs	person[2]	*[2]	*[1]	*->1-2	flat:name	basic	1-7	
1-9	52-61	skaidroja	*	*	*	*	*	Past	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Past\|VerbForm=Fin\|Voice=Act	3	*	vmnist230an	skaidrot	_	_	_	_	root	basic	1-9	
1-10	61-62	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct	basic	1-17	
1-11	63-65	ka	_	_	_	_	_	_	_	_	_	_	_	_	cs	ka	_	_	_	_	mark	basic	1-17	
1-12	66-75	kompānija	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	kompānija	_	_	*[2]	*->2-1	nmod	basic	1-14	
