#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Noteiktu lomu skolotāju skaita izmaiņās spēlē arī ekonomiskā situācija.
1-1	0-8	Noteiktu	Fem	Sing	Acc	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Acc\|Definite=Ind\|Degree=Pos\|Gender=Fem\|Number=Sing\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdfsapsnpn	noteikt	_	_	amod	basic	1-2	
1-2	9-13	lomu	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	loma	_	_	obj	basic	1-6	
1-3	14-23	skolotāju	Masc	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Plur	*	*	ncmpg1	skolotājs	_	_	nmod	basic	1-4	
1-4	24-30	skaita	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	skaits	_	_	nmod	basic	1-5	
1-5	31-39	izmaiņās	Fem	Plur	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Plur	*	*	ncfpl4	izmaiņa	_	_	obl	basic	1-6	
1-6	40-45	spēlē	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt230an	spēlēt	_	_	root	basic	1-6	
1-7	46-49	arī	_	_	_	_	_	_	_	_	_	_	_	_	q	arī	_	_	discourse	basic	1-9	
1-8	50-60	ekonomiskā	Fem	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	affsnyp	ekonomiska	_	_	amod	basic	1-9	
1-9	61-70	situācija	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	situācija	_	_	nsubj	basic	1-6	
1-10	70-71	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	punct	basic	1-6	

#Text=Ietekme šeit varētu būt abpusēja: labāka ekonomiskā situācija dod iespējas algot lielāku skaitu skolotāju un tādējādi samazināt skolēnu skaita un skolotāju skaita attiecību, un, no otras puses, samazinot šo attiecību, pieaug izmaksas vienam skolēnam.
2-1	73-80	Ietekme	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn5	ietekme	_	_	nsubj	basic	2-3	
2-2	81-85	šeit	*	*	*	*	*	*	*	*	*	PronType=Dem	*	*	r0p	šeit	_	_	advmod	basic	2-3	
2-3	86-92	varētu	*	*	*	*	*	*	Cnd	Act	*	Mood=Cnd\|Polarity=Pos\|VerbForm=Fin\|Voice=Act	*	*	vonc0t300an	varēt	_	_	root	basic	2-3	
2-4	93-96	būt	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vcnn0ii000n	būt	_	_	cop	basic	2-5	
2-5	97-105	abpusēja	Fem	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	arfsnnp	abpusēja	_	_	xcomp	basic	2-3	
2-6	105-106	:	_	_	_	_	_	_	_	_	_	_	_	_	zo	:	_	_	punct	basic	2-10	
2-7	107-113	labāka	Fem	Sing	Nom	Cmp	*	*	*	*	*	Case=Nom\|Degree=Cmp\|Gender=Fem\|Number=Sing	*	*	affsnnc	laba	_	_	amod	basic	2-9	
2-8	114-124	ekonomiskā	Fem	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	affsnyp	ekonomiska	_	_	amod	basic	2-9	
2-9	125-134	situācija	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	situācija	_	_	nsubj	basic	2-10	
2-10	135-138	dod	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipti30an	dot	_	_	conj	basic	2-3	
2-11	139-147	iespējas	Fem	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Plur	*	*	ncfpa4	iespēja	_	_	obj	basic	2-10	
2-12	148-153	algot	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t2000n	algot	_	_	acl	basic	2-11	
