#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Es nezinu, kāpēc, bet, miegā laizdamies, nospriedu, ka viņa vairs nezvanīs.
1-1	0-2	Es	pp10snn	es	*[1]	*->1-1	nsubj	basic	1-2	
1-2	3-9	nezinu	vmnipt31say	nezināt	_	_	root	basic	1-2	
1-3	9-10	,	zc	,	_	_	punct	basic	1-4	
1-4	11-16	kāpēc	r0c	kāpēc	_	_	ccomp	basic	1-2	
1-5	16-17	,	zc	,	_	_	punct	basic	1-11	
1-6	18-21	bet	cc	bet	_	_	cc	basic	1-11	
1-7	21-22	,	zc	,	_	_	punct	basic	1-9	
1-8	23-28	miegā	ncmsl1	miegs	_	_	obl	basic	1-9	
1-9	29-39	laizdamies	vmyppm0n0000	laisties	_	_	acl	basic	1-11	
1-10	39-40	,	zc	,	_	_	punct	basic	1-9	
1-11	41-50	nospriedu	vmnist11san	nospriest	_	_	conj	basic	1-2	
1-12	50-51	,	zc	,	_	_	punct	basic	1-16	
1-13	52-54	ka	cs	ka	_	_	mark	basic	1-16	
1-14	55-59	viņa	pp3fsnn	viņa	_	_	nsubj	basic	1-16	
1-15	60-65	vairs	r0t	vairs	_	_	advmod	basic	1-16	
1-16	66-74	nezvanīs	vmnift330ay	nezvanīt	_	_	ccomp	basic	1-11	
1-17	74-75	.	zs	.	_	_	punct	basic	1-2	

#Text=Nojausma mani nepievīla.
2-1	77-85	Nojausma	ncfsn4	nojausma	_	_	nsubj	basic	2-3	
2-2	86-90	mani	pp10san	es	*[1]	*->1-2	obj	basic	2-3	
2-3	91-100	nepievīla	vmnist130ay	nepievilt	_	_	root	basic	2-3	
2-4	100-101	.	zs	.	_	_	punct	basic	2-3	

#Text=Un tagad to atliek tikai nožēlot.
3-1	103-105	Un	cc	un	_	_	cc	basic	3-4	
3-2	106-111	tagad	r0t	tagad	_	_	advmod	basic	3-4	
3-3	112-114	to	pd0msan	tas	_	_	obj	basic	3-4	
3-4	115-121	atliek	vmnipt130an	atlikt	_	_	root	basic	3-4	
3-5	122-127	tikai	q	tikai	_	_	discourse	basic	3-6	
3-6	128-135	nožēlot	vmnn0t2000n	nožēlot	_	_	ccomp	basic	3-4	
3-7	135-136	.	zs	.	_	_	punct	basic	3-4	
