#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Skolotāja teic, ka viņas audzēkņi ir ļoti draudzīgi, emocionāli un patstāvīgi.
1-1	0-9	Skolotāja	ncfsn4	*	skolotāja	_	_	*->1-1	*[1]	nsubj	basic	1-2	
1-2	10-14	teic	vmnipt130an	*	teikt	_	_	_	_	root	basic	1-2	
1-3	14-15	,	zc	*	,	_	_	_	_	punct	basic	1-9	
1-4	16-18	ka	cs	*	ka	_	_	_	_	mark	basic	1-9	
1-5	19-24	viņas	pp3fsgn	*	viņa	_	_	*->1-2	*[1]	det	basic	1-6	
1-6	25-33	audzēkņi	ncmpn2	*	audzēknis	_	_	_	_	nsubj	basic	1-9	
1-7	34-36	ir	vcnipii30an	*	būt	_	_	_	_	cop	basic	1-9	
1-8	37-41	ļoti	r0q	*	ļoti	_	_	_	_	advmod	basic	1-9	
1-9	42-51	draudzīgi	afmpnnp	*	draudzīgs	_	_	_	_	ccomp	basic	1-2	
1-10	51-52	,	zc	*	,	_	_	_	_	punct	basic	1-11	
1-11	53-63	emocionāli	afmpnnp	*	emocionāls	_	_	_	_	conj	basic	1-9	
1-12	64-66	un	cc	*	un	_	_	_	_	cc	basic	1-13	
1-13	67-77	patstāvīgi	afmpnnp	*	patstāvīgs	_	_	_	_	conj	basic	1-9	
1-14	77-78	.	zs	*	.	_	_	_	_	punct	basic	1-2	

#Text=Visgrūtāk bijis pašā sākumā.
2-1	80-89	Visgrūtāk	rsm	*	grūti	_	_	_	_	root	basic	2-1	
2-2	90-95	bijis	vcnpdmsnasnp	*	būt	_	_	_	_	aux	basic	2-1	
2-3	96-100	pašā	pg0msln	*	pats	_	_	_	_	det	basic	2-4	
2-4	101-107	sākumā	ncmsl1	*	sākums	_	_	_	_	obl	basic	2-1	
2-5	107-108	.	zs	*	.	_	_	_	_	punct	basic	2-1	

#Text=A. Borinta baidījusies, ka veidosies grupējumi un jaunieši konfliktēs.
3-1	110-112	A.	yp	*	A.	person[1]	*[1]	*->1-3	*[1]	nsubj	basic	3-3	
3-2	113-120	Borinta	npfsn4	*	Borinta	person[1]	*[1]	*->1-3	*[1]	flat:name	basic	3-1	
3-3	121-132	baidījusies	vmypdfsnasnp	*	baidīties	_	_	_	_	root	basic	3-3	
3-4	132-133	,	zc	*	,	_	_	_	_	punct	basic	3-6	
3-5	134-136	ka	cs	*	ka	_	_	_	_	mark	basic	3-6	
3-6	137-146	veidosies	vmyifi230an	*	veidoties	_	_	_	_	ccomp	basic	3-3	
3-7	147-156	grupējumi	ncmpn1	*	grupējums	_	_	_	_	nsubj	basic	3-6	
3-8	157-159	un	cc	*	un	_	_	_	_	cc	basic	3-10	
3-9	160-168	jaunieši	ncmpn2	*	jaunietis	_	_	_	_	nsubj	basic	3-10	
3-10	169-179	konfliktēs	vmnifi230an	*	konfliktēt	_	_	_	_	conj	basic	3-6	
3-11	179-180	.	zs	*	.	_	_	_	_	punct	basic	3-3	

#Text=Lielos meiteņu kolektīvos tā notiekot.
4-1	182-188	Lielos	afmpayp	*	liels	_	_	_	_	amod	basic	4-3	
4-2	189-196	meiteņu	ncfpg5	*	meitene	_	_	_	_	nmod	basic	4-3	
4-3	197-207	kolektīvos	ncmpl1	*	kolektīvs	_	_	_	_	obl	basic	4-5	
4-4	208-210	tā	r0m	*	tā	_	_	_	_	advmod	basic	4-5	
4-5	211-219	notiekot	vmnrpi100an	*	notikt	_	_	_	_	root	basic	4-5	
4-6	219-220	.	zs	*	.	_	_	_	_	punct	basic	4-5	

#Text=Klase pierādījusi, ka spēj būt vienota.
5-1	222-227	Klase	ncfsn5	*	klase	_	_	_	_	nsubj	basic	5-2	
5-2	228-239	pierādījusi	vmnpdfsnasnp	*	pierādīt	_	_	_	_	root	basic	5-2	
5-3	239-240	,	zc	*	,	_	_	_	_	punct	basic	5-5	
5-4	241-243	ka	cs	*	ka	_	_	_	_	mark	basic	5-5	
5-5	244-248	spēj	vonipt130an	*	spēt	_	_	_	_	ccomp	basic	5-2	
5-6	249-252	būt	vcnn0ii000n	*	būt	_	_	_	_	cop	basic	5-7	
5-7	253-260	vienota	arfsnnp	*	vienota	_	_	_	_	xcomp	basic	5-5	
5-8	260-261	.	zs	*	.	_	_	_	_	punct	basic	5-2	

#Text=«Mums nav līderu, skolēnus vieno komandas gars.
6-1	263-264	«	zq	*	«	_	_	_	_	punct	basic	6-3	
6-2	264-268	Mums	pp10pdn	*	mēs	_	_	_	_	advcl	basic	6-3	
6-3	269-272	nav	vgnipii30ay	*	nebūt	_	_	_	_	root	basic	6-3	
6-4	273-279	līderu	ncmpg2	*	līderis	_	_	_	_	nsubj	basic	6-3	
6-5	279-280	,	zc	*	,	_	_	_	_	punct	basic	6-7	
6-6	281-289	skolēnus	ncmpa1	*	skolēns	_	_	*->2-1	*[2]	obj	basic	6-7	
6-7	290-295	vieno	vmnipt230an	*	vienot	_	_	_	_	conj	basic	6-3	
6-8	296-304	komandas	ncfsg4	*	komanda	_	_	_	_	nmod	basic	6-9	
6-9	305-309	gars	ncmsn1	*	gars	_	_	_	_	nsubj	basic	6-7	
6-10	309-310	.	zs	*	.	_	_	_	_	punct	basic	6-3	

#Text=Katrs spēj uzņemties atbildību.
7-1	312-317	Katrs	pg0msnn	*	katrs	_	_	*->2-2	*[2]	nsubj	basic	7-2	
7-2	318-322	spēj	vonipt130an	*	spēt	_	_	_	_	root	basic	7-2	
7-3	323-332	uzņemties	vmyn0i1000n	*	uzņemties	_	_	_	_	xcomp	basic	7-2	
7-4	333-342	atbildību	ncfsa4	*	atbildība	_	_	_	_	obj	basic	7-3	
7-5	342-343	.	zs	*	.	_	_	_	_	punct	basic	7-2	

#Text=Savas organizatoriskās spējas jaunieši parādīja, veidojot Adventes laikam veltītus pasākumus,» stāsta A. Borinta.
8-1	345-350	Savas	ps0fpan	*	sava	_	_	*->3-1	*[3]	det	basic	8-3	
8-2	351-367	organizatoriskās	arfpayp	*	organizatoriska	_	_	_	_	amod	basic	8-3	
8-3	368-374	spējas	ncfpa4	*	spēja	_	_	_	_	nmod	basic	8-5	
8-4	375-383	jaunieši	ncmpn2	*	jaunietis	_	_	*->3-2	*[3]	nsubj	basic	8-5	
8-5	384-392	parādīja	vmnist330an	*	parādīt	_	_	_	_	parataxis	basic	8-14	
8-6	392-393	,	zc	*	,	_	_	_	_	punct	basic	8-7	
8-7	394-402	veidojot	vmnpu0000000	*	veidot	_	_	_	_	advcl	basic	8-5	
8-8	403-411	Adventes	npfsg5	*	Advente	event	https://en.wikipedia.org/wiki/Advent	_	_	nmod	basic	8-9	
8-9	412-418	laikam	ncmsd1	*	laiks	_	_	_	_	iobj	basic	8-10	
8-10	419-427	veltītus	vmnpdmpapsnp	*	veltīt	_	_	_	_	amod	basic	8-11	
8-11	428-437	pasākumus	ncmpa1	*	pasākums	_	_	_	_	obj	basic	8-7	
8-12	437-438	,	zc	*	,	_	_	_	_	punct	basic	8-5	
8-13	438-439	»	zq	*	»	_	_	_	_	punct	basic	8-5	
8-14	440-446	stāsta	vmnipt330an	*	stāstīt	_	_	_	_	root	basic	8-14	
8-15	447-449	A.	yp	*	A.	person[2]	*[2]	*->1-4	*[1]	nsubj	basic	8-14	
8-16	450-457	Borinta	npfsn4	*	Borinta	person[2]	*[2]	*->1-4	*[1]	flat:name	basic	8-15	
8-17	457-458	.	zs	*	.	_	_	_	_	punct	basic	8-14	
