#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=- Ēē... - meitene pārsteigta novilka.
1-1	0-1	-	_	_	_	_	_	_	_	_	_	_	_	_	zd	-	punct	basic	1-2	
1-2	2-4	Ēē	_	_	_	_	_	_	_	_	_	_	_	_	i	ēē	parataxis	basic	1-7	
1-3	4-7	...	_	_	_	_	_	_	_	_	_	_	_	_	zs	...	punct	basic	1-2	
1-4	8-9	-	_	_	_	_	_	_	_	_	_	_	_	_	zd	-	punct	basic	1-2	
1-5	10-17	meitene	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn5	meitene	nsubj	basic	1-7	
1-6	18-28	pārsteigta	Fem	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	affsnnp	pārsteigta	acl	basic	1-5	
1-7	29-36	novilka	*	*	*	*	*	Past	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Past\|VerbForm=Fin\|Voice=Act	3	*	vmnist130an	novilkt	root	basic	1-7	
1-8	36-37	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	1-7	

#Text=- Nu tu dod.
2-1	39-40	-	_	_	_	_	_	_	_	_	_	_	_	_	zd	-	punct	basic	2-4	
2-2	41-43	Nu	_	_	_	_	_	_	_	_	_	_	_	_	q	nu	discourse	basic	2-4	
2-3	44-46	tu	*	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Number=Sing\|Person=2\|PronType=Prs	2	*	pp20snn	tu	nsubj	basic	2-4	
2-4	47-50	dod	*	Sing	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Number=Sing\|Person=2\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	2	*	vmnipti2san	dot	root	basic	2-4	
2-5	50-51	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	2-4	
