#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Kad sirēna apklusa, jūrmalā iestājās klusums.
1-1	0-3	Kad	r0t	kad	_	_	advmod	basic	1-3	
1-2	4-10	sirēna	ncfsn4	sirēna	_	_	nsubj	basic	1-3	
1-3	11-18	apklusa	vmnisi130an	apklust	_	_	advcl	basic	1-6	
1-4	18-19	,	zc	,	_	_	punct	basic	1-3	
1-5	20-27	jūrmalā	ncfsl4	jūrmala	_	_	obl	basic	1-6	
1-6	28-36	iestājās	vmyisi130an	iestāties	_	_	root	basic	1-6	
1-7	37-44	klusums	ncmsn1	klusums	_	_	nsubj	basic	1-6	
1-8	44-45	.	zs	.	_	_	punct	basic	1-6	

#Text=Vējš bija norimis, debesis noskaidrojās; pa pludmali skrēja nenosakāmas šķirnes milzu suns, atstādams smiltīs milzīgus ķepu nospiedumus.
2-1	47-51	Vējš	ncmsn1	vējš	_	_	nsubj	basic	2-3	
2-2	52-56	bija	vcnisii30an	būt	_	_	aux	basic	2-3	
2-3	57-64	norimis	vmnpdmsnasnp	norimt	_	_	root	basic	2-3	
2-4	64-65	,	zc	,	_	_	punct	basic	2-6	
2-5	66-73	debesis	ncfpn6	debess	_	_	nsubj	basic	2-6	
2-6	74-86	noskaidrojās	vmyisi230an	noskaidroties	_	_	conj	basic	2-3	
2-7	86-87	;	zc	\;	_	_	punct	basic	2-10	
2-8	88-90	pa	spsa	pa	_	_	case	basic	2-9	
2-9	91-99	pludmali	ncfsa5	pludmale	_	_	obl	basic	2-10	
2-10	100-106	skrēja	vmnist130an	skriet	_	_	parataxis	basic	2-3	
2-11	107-118	nenosakāmas	arfsgnp	nenosakāma	_	_	amod	basic	2-12	
2-12	119-126	šķirnes	ncfsg5	šķirne	_	_	nmod	basic	2-14	
