#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=«Sarunas ar Starptautisko Valūtas fondu ir svarīgākas par biznesa nozari,» secināja Egle.
1-1	0-1	«	zq	*	«	_	_	punct	basic	1-8	
1-2	1-8	Sarunas	ncfsg4	*	saruna	_	_	nsubj	basic	1-8	
1-3	9-11	ar	spsa	*	ar	_	_	case	basic	1-6	
1-4	12-25	Starptautisko	arfsayp	*	starptautiska	organization[1]	https://en.wikipedia.org/wiki/International\_Monetary\_Fund[1]	amod	basic	1-6	
1-5	26-33	Valūtas	ncfsg4	*	valūta	organization[1]	https://en.wikipedia.org/wiki/International\_Monetary\_Fund[1]	nmod	basic	1-6	
1-6	34-39	fondu	ncmsa1	*	fonds	organization[1]	https://en.wikipedia.org/wiki/International\_Monetary\_Fund[1]	nmod	basic	1-2	
1-7	40-42	ir	vcnipii30an	*	būt	_	_	cop	basic	1-8	
1-8	43-53	svarīgākas	affpnnc	*	svarīga	_	_	parataxis	basic	1-14	
1-9	54-57	par	spsa	*	par	_	_	case	basic	1-11	
1-10	58-65	biznesa	ncmsg1	*	bizness	_	_	nmod	basic	1-11	
1-11	66-72	nozari	ncfsa5	*	nozare	_	_	iobj	basic	1-8	
1-12	72-73	,	zc	*	,	_	_	punct	basic	1-8	
1-13	73-74	»	zq	*	»	_	_	punct	basic	1-8	
1-14	75-83	secināja	vmnist330an	*	secināt	_	_	root	basic	1-14	
1-15	84-88	Egle	ncfsn5	*	egle	person	*	nsubj	basic	1-14	
1-16	88-89	.	zs	*	.	_	_	punct	basic	1-14	
