#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Jāpiebilst, ka žūrija bija kompetenta.
1-1	0-10	Jāpiebilst	vmnd0t100an	piebilst	_	_	_	_	root	basic	1-1	
1-2	10-11	,	zc	,	_	_	_	_	punct	basic	1-6	
1-3	12-14	ka	cs	ka	_	_	_	_	mark	basic	1-6	
1-4	15-21	žūrija	ncfsn4	žūrija	_	_	_	_	nsubj	basic	1-6	
1-5	22-26	bija	vcnisii30an	būt	_	_	_	_	cop	basic	1-6	
1-6	27-37	kompetenta	affsnnp	kompetenta	_	_	_	_	ccomp	basic	1-1	
1-7	37-38	.	zs	.	_	_	_	_	punct	basic	1-1	

#Text=Visu kolektīvu uzstāšanos neredzējām, bet no redzētā mums ļoti patika Slovākijas čigāni.
2-1	40-44	Visu	pg0mpgn	viss	_	_	_	_	det	basic	2-2	
2-2	45-54	kolektīvu	ncmpg1	kolektīvs	_	_	_	_	nmod	basic	2-3	
2-3	55-65	uzstāšanos	ncfsar	uzstāšanās	_	_	_	_	obj	basic	2-4	
2-4	66-76	neredzējām	vmnist31pay	neredzēt	_	_	_	_	root	basic	2-4	
2-5	76-77	,	zc	,	_	_	_	_	punct	basic	2-11	
2-6	78-81	bet	cc	bet	_	_	_	_	cc	basic	2-11	
2-7	82-84	no	spsg	no	_	_	_	_	case	basic	2-8	
2-8	85-92	redzētā	vmnpdmsgpsyp	redzēt	_	_	_	_	obl	basic	2-11	
2-9	93-97	mums	pp10pdn	mēs	_	_	_	_	obl	basic	2-11	
2-10	98-102	ļoti	r0q	ļoti	_	_	_	_	advmod	basic	2-11	
2-11	103-109	patika	vmnisi130an	patikt	_	_	_	_	conj	basic	2-4	
2-12	110-120	Slovākijas	npfsg4	Slovākija	GPE	https://en.wikipedia.org/wiki/Slovakia	*[1]	*->1-1	nmod	basic	2-13	
2-13	121-127	čigāni	ncmpn1	čigāns	_	_	*[1]	*->1-1	nsubj	basic	2-11	
2-14	127-128	.	zs	.	_	_	_	_	punct	basic	2-4	

#Text=No viņiem tāda uguns nāca ārā!
3-1	130-132	No	sppd	no	_	_	_	_	case	basic	3-2	
3-2	133-139	viņiem	pp3mpdn	viņš	_	_	*[1]	*->1-2	obl	basic	3-5	
3-3	140-144	tāda	pd0fsnn	tāda	_	_	_	_	det	basic	3-4	
3-4	145-150	uguns	ncfsn6	uguns	_	_	_	_	nsubj	basic	3-5	
3-5	151-155	nāca	vmnisi130an	nākt	_	_	_	_	root	basic	3-5	
3-6	156-159	ārā	r0p	ārā	_	_	_	_	advmod	basic	3-5	
3-7	159-160	!	zs	!	_	_	_	_	punct	basic	3-5	
