#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Tūlīt kā atbildes sveiciens tapa grāmatzīmes gan dāvinātājam, gan laipnajiem sūtījuma piegādātājiem.
1-1	0-5	Tūlīt	r0t	*	tūlīt	_	_	advmod	basic	1-5	
1-2	6-8	kā	cs	*	kā	_	_	mark	basic	1-4	
1-3	9-17	atbildes	ncfsg5	*	atbilde	_	_	nmod	basic	1-4	
1-4	18-27	sveiciens	ncmsn1	*	sveiciens	_	_	acl	basic	1-5	
1-5	28-32	tapa	vmnisi130an	*	tapt	_	_	root	basic	1-5	
1-6	33-44	grāmatzīmes	ncfpn5	*	grāmatzīme	_	_	nsubj	basic	1-5	
1-7	45-48	gan	cc	*	gan	_	_	cc	basic	1-8	
1-8	49-60	dāvinātājam	ncmsd1	*	dāvinātājs	_	_	iobj	basic	1-5	
1-9	60-61	,	zc	*	,	_	_	punct	basic	1-13	
1-10	62-65	gan	cc	*	gan	_	_	cc	basic	1-13	
1-11	66-76	laipnajiem	afmpdyp	*	laipns	_	_	amod	basic	1-13	
1-12	77-85	sūtījuma	ncmsg1	*	sūtījums	_	_	nmod	basic	1-13	
1-13	86-99	piegādātājiem	ncmpd1	*	piegādātājs	_	_	conj	basic	1-8	
1-14	99-100	.	zs	*	.	_	_	punct	basic	1-5	

#Text=Kopējais darbu skaits, kas daudzu gadu gaitā tapis, ir vairāk nekā divi tūkstoši.
2-1	102-110	Kopējais	armsnyp	*	kopējs	_	_	amod	basic	2-3	
2-2	111-116	darbu	ncmpg1	*	darbs	_	_	nmod	basic	2-3	
2-3	117-123	skaits	ncmsn1	*	skaits	*->1-1	*[1]	nsubj	basic	2-15	
2-4	123-124	,	zc	*	,	_	_	punct	basic	2-9	
2-5	125-128	kas	pr000nn	*	kas	*->1-2	*[1]	obl	basic	2-9	
2-6	129-135	daudzu	pi0mpgn	*	daudzi	_	_	det	basic	2-7	
2-7	136-140	gadu	ncmpg1	*	gads	_	_	nmod	basic	2-8	
2-8	141-146	gaitā	ncfsl4	*	gaita	_	_	obl	basic	2-9	
2-9	147-152	tapis	vmnpdmsnasnp	*	tapt	_	_	acl	basic	2-3	
2-10	152-153	,	zc	*	,	_	_	punct	basic	2-9	
2-11	154-156	ir	vcnipii30an	*	būt	_	_	cop	basic	2-15	
2-12	157-163	vairāk	rcq	*	daudz	_	_	advmod	basic	2-15	
2-13	164-168	nekā	cs	*	nekā	_	_	fixed	basic	2-12	
2-14	169-173	divi	mcsmpn	*	divi	_	_	nummod	basic	2-15	
2-15	174-182	tūkstoši	mcsmpn	*	tūkstoši	_	_	root	basic	2-15	
2-16	182-183	.	zs	*	.	_	_	punct	basic	2-15	

#Text=Tie ir personīgi veltījumi un dāvinājumi, grāmatzīme kā notikuma atspoguļotāja, arī pasūtījuma darbi.
3-1	185-188	Tie	pd0mpnn	*	tas	_	_	nsubj	basic	3-4	
3-2	189-191	ir	vcnipii30an	*	būt	_	_	cop	basic	3-4	
3-3	192-201	personīgi	afmpnnp	*	personīgs	_	_	dep	basic	3-4	
3-4	202-211	veltījumi	ncmpn1	*	veltījums	_	_	root	basic	3-4	
3-5	212-214	un	cc	*	un	_	_	cc	basic	3-6	
