#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=- Es nezinu, - viņa saka, un viņas tuklie pirkstiņi kā dzīvnieciņi lodā šurp turp pa tālruņa podziņām.
1-1	0-1	-	zd	*	-	_	_	punct	basic	1-3	
1-2	2-4	Es	pp10snn	*	es	*->1-1	*[1]	nsubj	basic	1-3	
1-3	5-11	nezinu	vmnipt31say	*	nezināt	_	_	parataxis	basic	1-7	
1-4	11-12	,	zc	*	,	_	_	punct	basic	1-3	
1-5	13-14	-	zd	*	-	_	_	punct	basic	1-3	
1-6	15-19	viņa	pp3fsnn	*	viņa	*->1-2	*[1]	nsubj	basic	1-7	
1-7	20-24	saka	vmnipt330an	*	sacīt	_	_	root	basic	1-7	
1-8	24-25	,	zc	*	,	_	_	punct	basic	1-15	
1-9	26-28	un	cc	*	un	_	_	cc	basic	1-15	
1-10	29-34	viņas	pp3fsgn	*	viņa	*->1-3	*[1]	det	basic	1-12	
1-11	35-41	tuklie	afmpnyp	*	tukls	_	_	amod	basic	1-12	
1-12	42-51	pirkstiņi	ncmpn1	*	pirkstiņš	_	_	iobj	basic	1-15	
1-13	52-54	kā	cs	*	kā	_	_	mark	basic	1-14	
1-14	55-66	dzīvnieciņi	ncmpn1	*	dzīvnieciņš	_	_	acl	basic	1-15	
1-15	67-71	lodā	vmnipi230an	*	lodāt	_	_	conj	basic	1-7	
1-16	72-76	šurp	r0p	*	šurp	_	_	advmod	basic	1-15	
1-17	77-81	turp	r0p	*	turp	_	_	compound	basic	1-16	
1-18	82-84	pa	spsa	*	pa	_	_	case	basic	1-20	
1-19	85-92	tālruņa	ncmsg2	*	tālrunis	_	_	nmod	basic	1-20	
1-20	93-101	podziņām	ncfpd4	*	podziņa	_	_	obl	basic	1-15	
1-21	101-102	.	zs	*	.	_	_	punct	basic	1-7	

#Text=- Es nezinu.
2-1	104-105	-	zd	*	-	_	_	punct	basic	2-3	
2-2	106-108	Es	pp10snn	*	es	*->1-4	*[1]	nsubj	basic	2-3	
2-3	109-115	nezinu	vmnipt31say	*	nezināt	_	_	root	basic	2-3	
2-4	115-116	.	zs	*	.	_	_	punct	basic	2-3	

#Text=Tur bija aizņemts, bet citur teica, lai piezvanot vēl kur, bet to numuru es nezinu...
3-1	118-121	Tur	r0p	*	tur	_	_	advmod	basic	3-3	
3-2	122-126	bija	vcnisii30an	*	būt	_	_	aux	basic	3-3	
3-3	127-135	aizņemts	vmnpdmsnpsnp	*	aizņemt	_	_	root	basic	3-3	
3-4	135-136	,	zc	*	,	_	_	punct	basic	3-7	
3-5	137-140	bet	cc	*	bet	_	_	cc	basic	3-7	
3-6	141-146	citur	r0p	*	citur	_	_	advmod	basic	3-7	
3-7	147-152	teica	vmnist130an	*	teikt	_	_	conj	basic	3-3	
3-8	152-153	,	zc	*	,	_	_	punct	basic	3-10	
3-9	154-157	lai	cs	*	lai	_	_	mark	basic	3-10	
3-10	158-167	piezvanot	vmnrpi300an	*	piezvanīt	_	_	ccomp	basic	3-7	
3-11	168-171	vēl	r0t	*	vēl	_	_	advmod	basic	3-12	
3-12	172-175	kur	r0p	*	kur	_	_	advmod	basic	3-10	
3-13	175-176	,	zc	*	,	_	_	punct	basic	3-18	
3-14	177-180	bet	cc	*	bet	_	_	cc	basic	3-18	
3-15	181-183	to	pd0msan	*	tas	_	_	det	basic	3-16	
3-16	184-190	numuru	ncmsa1	*	numurs	_	_	obj	basic	3-18	
3-17	191-193	es	pp10snn	*	es	*->1-5	*[1]	nsubj	basic	3-18	
3-18	194-200	nezinu	vmnipt31say	*	nezināt	_	_	conj	basic	3-3	
3-19	200-203	...	zs	*	...	_	_	punct	basic	3-3	
