#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Kāds par pieburšanu vīpsnā un izsakās klaji vīzdegunīgi, cits tam akli tic un paļaujas.
1-1	0-4	Kāds	pi0msnn	kāds	_	_	nsubj	basic	1-4	
1-2	5-8	par	spsa	par	_	_	case	basic	1-3	
1-3	9-19	pieburšanu	ncfsa4	pieburšana	_	_	iobj	basic	1-4	
1-4	20-26	vīpsnā	vmnipi230an	vīpsnāt	_	_	root	basic	1-4	
1-5	27-29	un	cc	un	_	_	cc	basic	1-6	
1-6	30-37	izsakās	vmyipi330an	izsacīties	_	_	conj	basic	1-4	
1-7	38-43	klaji	r0m	klaji	_	_	advmod	basic	1-8	
1-8	44-55	vīzdegunīgi	rpm	vīzdegunīgi	_	_	advmod	basic	1-6	
1-9	55-56	,	zc	,	_	_	punct	basic	1-13	
1-10	57-61	cits	pi0msnn	cits	_	_	nsubj	basic	1-13	
1-11	62-65	tam	pd0msdn	tas	_	_	iobj	basic	1-13	
1-12	66-70	akli	r0m	akli	_	_	advmod	basic	1-13	
1-13	71-74	tic	vmnipt330an	ticēt	_	_	conj	basic	1-4	
1-14	75-77	un	cc	un	_	_	cc	basic	1-15	
1-15	78-86	paļaujas	vmyipt130an	paļauties	_	_	conj	basic	1-13	
1-16	86-87	.	zs	.	_	_	punct	basic	1-4	

#Text=Kur ir patiesība?
2-1	89-92	Kur	r0p	kur	_	_	advmod	basic	2-2	
2-2	93-95	ir	vmnipii30an	būt	_	_	root	basic	2-2	
2-3	96-105	patiesība	ncfsn4	patiesība	_	_	nsubj	basic	2-2	
2-4	105-106	?	zs	?	_	_	punct	basic	2-2	

#Text=Tā ir pa vidu.
3-1	108-110	Tā	pd0fsnn	tā	_	_	nsubj	basic	3-2	
3-2	111-113	ir	vmnipii30an	būt	_	_	root	basic	3-2	
3-3	114-116	pa	spsa	pa	_	_	case	basic	3-4	
3-4	117-121	vidu	ncmva3	vidus	_	_	obl	basic	3-2	
3-5	121-122	.	zs	.	_	_	punct	basic	3-2	

#Text=Patiesība ir mūsos.
4-1	124-133	Patiesība	ncfsn4	patiesība	_	_	nsubj	basic	4-2	
4-2	134-136	ir	vmnipii30an	būt	_	_	root	basic	4-2	
4-3	137-142	mūsos	pp10pln	mēs	_	_	obl	basic	4-2	
4-4	142-143	.	zs	.	_	_	punct	basic	4-2	

#Text=Mana vecmāmiņa no tēva puses zīlēja uz kārtīm, pati gan teica, ka niekojoties.
5-1	145-149	Mana	ps0fsnn	mana	_	_	det	basic	5-2	
5-2	150-159	vecmāmiņa	ncfsn4	vecmāmiņa	*[1]	*->1-1	nsubj	basic	5-6	
5-3	160-162	no	spsg	no	_	_	case	basic	5-5	
5-4	163-167	tēva	ncmsg1	tēvs	_	_	nmod	basic	5-5	
5-5	168-173	puses	ncfsg5	puse	_	_	nmod	basic	5-2	
5-6	174-180	zīlēja	vmnist230an	zīlēt	_	_	root	basic	5-6	
5-7	181-183	uz	sppd	uz	_	_	case	basic	5-8	
5-8	184-190	kārtīm	ncfpd6	kārts	_	_	obl	basic	5-6	
5-9	190-191	,	zc	,	_	_	punct	basic	5-12	
5-10	192-196	pati	pg0fsnn	pati	*[1]	*->1-2	nsubj	basic	5-12	
5-11	197-200	gan	q	gan	_	_	discourse	basic	5-12	
5-12	201-206	teica	vmnist130an	teikt	_	_	conj	basic	5-6	
5-13	206-207	,	zc	,	_	_	punct	basic	5-15	
5-14	208-210	ka	cs	ka	_	_	mark	basic	5-15	
5-15	211-222	niekojoties	vmyrpi200an	niekoties	_	_	ccomp	basic	5-12	
5-16	222-223	.	zs	.	_	_	punct	basic	5-6	

#Text=Īpaši viņa tam pievērsās, kad aizgāja pensijā.
6-1	225-230	Īpaši	rpm	īpaši	_	_	advmod	basic	6-4	
6-2	231-235	viņa	pp3fsnn	viņa	*[1]	*->1-3	nsubj	basic	6-4	
6-3	236-239	tam	pd0msdn	tas	_	_	iobj	basic	6-4	
6-4	240-249	pievērsās	vmyisi130an	pievērsties	_	_	root	basic	6-4	
