#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Tēvs allaž cēlās mazā gaismiņā.
1-1	0-4	Tēvs	ncmsn1	tēvs	_	_	nsubj	basic	1-3	
1-2	5-10	allaž	r0t	allaž	_	_	advmod	basic	1-3	
1-3	11-16	cēlās	vmyist130an	celties	_	_	root	basic	1-3	
1-4	17-21	mazā	affslnp	maza	_	_	amod	basic	1-5	
1-5	22-30	gaismiņā	ncfsl4	gaismiņa	_	_	obl	basic	1-3	
1-6	30-31	.	zs	.	_	_	punct	basic	1-3	

#Text=Kad māte brokastā sauca, bija izrediģējis jau veselu loksni.
2-1	33-36	Kad	r0t	kad	_	_	advmod	basic	2-4	
2-2	37-41	māte	ncfsn5	māte	_	_	nsubj	basic	2-4	
2-3	42-50	brokastā	ncmsl1	brokasts	_	_	obl	basic	2-4	
2-4	51-56	sauca	vmnist130an	saukt	_	_	advcl	basic	2-7	
2-5	56-57	,	zc	,	_	_	punct	basic	2-4	
2-6	58-62	bija	vcnisii30an	būt	_	_	aux	basic	2-7	
2-7	63-74	izrediģējis	vmnpdmsnasnp	izrediģēt	_	_	root	basic	2-7	
2-8	75-78	jau	r0t	jau	_	_	advmod	basic	2-7	
2-9	79-85	veselu	affsanp	vesela	_	_	amod	basic	2-10	
2-10	86-92	loksni	ncfsa5	loksne	_	_	obj	basic	2-7	
2-11	92-93	.	zs	.	_	_	punct	basic	2-7	

#Text=Brālis brida pa sniegu septiņus kilometrus uz teātri, rakstīja recenzijas.
3-1	95-101	Brālis	ncmsn2	brālis	_	_	nsubj	basic	3-2	
3-2	102-107	brida	vmnisi130an	brist	_	_	root	basic	3-2	
3-3	108-110	pa	spsa	pa	_	_	case	basic	3-4	
3-4	111-117	sniegu	ncmsa1	sniegs	_	_	obl	basic	3-2	
3-5	118-126	septiņus	mcsmpa	septiņi	_	_	nummod	basic	3-6	
3-6	127-137	kilometrus	ncmpa1	kilometrs	_	_	obl	basic	3-2	
3-7	138-140	uz	spsa	uz	_	_	case	basic	3-8	
3-8	141-147	teātri	ncmsa2	teātris	_	_	obl	basic	3-2	
3-9	147-148	,	zc	,	_	_	punct	basic	3-10	
3-10	149-157	rakstīja	vmnist330an	rakstīt	_	_	conj	basic	3-2	
3-11	158-168	recenzijas	ncfsg4	recenzija	_	_	iobj	basic	3-10	
3-12	168-169	.	zs	.	_	_	punct	basic	3-2	

#Text=Lielajai māsai vājas acis, palika neprecējusies.
4-1	171-179	Lielajai	affsdyp	liela	_	_	amod	basic	4-2	
4-2	180-185	māsai	ncfsd4	māsa	*[1]	*->1-1	obl	basic	4-4	
4-3	186-191	vājas	affsgnp	vāja	_	_	amod	basic	4-4	
4-4	192-196	acis	ncfpa6	acs	_	_	root	basic	4-4	
4-5	196-197	,	zc	,	_	_	punct	basic	4-7	
4-6	198-204	palika	vtnisi130an	palikt	_	_	aux	basic	4-7	
4-7	205-218	neprecējusies	vmypdfsnasnp	neprecēties	_	_	conj	basic	4-4	
4-8	218-219	.	zs	.	_	_	punct	basic	4-4	

#Text=Šī tik pa istabu, rakstīja ansambļiem dziesmu tekstus.
5-1	221-223	Šī	pd0fsnn	šī	*[1]	*->1-2	det	basic	5-4	
5-2	224-227	tik	r0q	tik	_	_	dep	basic	5-4	
5-3	228-230	pa	spsa	pa	_	_	case	basic	5-4	
5-4	231-237	istabu	ncfsa4	istaba	_	_	root	basic	5-4	
5-5	237-238	,	zc	,	_	_	punct	basic	5-6	
5-6	239-247	rakstīja	vmnist330an	rakstīt	_	_	conj	basic	5-4	
5-7	248-258	ansambļiem	ncmpd2	ansamblis	_	_	obl	basic	5-6	
5-8	259-266	dziesmu	ncfpg4	dziesma	_	_	nmod	basic	5-9	
5-9	267-274	tekstus	ncmpa1	teksts	_	_	obj	basic	5-6	
5-10	274-275	.	zs	.	_	_	punct	basic	5-4	
