#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Mihaels ved Sū pie Makša.
1-1	0-7	Mihaels	npmsn1	*	Mihaels	person	*	_	_	nsubj	basic	1-2	
1-2	8-11	ved	vmnipt130an	*	vest	_	_	_	_	root	basic	1-2	
1-3	12-14	Sū	np0000	*	Sū	person	*	_	_	iobj	basic	1-2	
1-4	15-18	pie	spsg	*	pie	_	_	_	_	case	basic	1-5	
1-5	19-24	Makša	npmsg2	*	Maksis	person	*	*->1-1	*[1]	obl	basic	1-2	
1-6	24-25	.	zs	*	.	_	_	_	_	punct	basic	1-2	

#Text=Tas atskatās un atiež zobus.
2-1	27-30	Tas	pd0msnn	*	tas	_	_	*->1-2	*[1]	nsubj	basic	2-2	
2-2	31-39	atskatās	vmyipi330an	*	atskatīties	_	_	_	_	root	basic	2-2	
2-3	40-42	un	cc	*	un	_	_	_	_	cc	basic	2-4	
2-4	43-48	atiež	vmnipt130an	*	atiež	_	_	_	_	conj	basic	2-2	
2-5	49-54	zobus	ncmpa1	*	zobs	_	_	_	_	obj	basic	2-4	
2-6	54-55	.	zs	*	.	_	_	_	_	punct	basic	2-2	
