#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Gadi gāja, valdības un koncepcijas mainījās, nauda beidzās, 2 miljoni iztērēti.
1-1	0-4	Gadi	ncmpn1	gads	_	_	nsubj	basic	1-2	
1-2	5-9	gāja	vmnisii30an	iet	_	_	root	basic	1-2	
1-3	9-10	,	zc	,	_	_	punct	basic	1-7	
1-4	11-19	valdības	ncfpn4	valdība	_	_	nsubj	basic	1-7	
1-5	20-22	un	cc	un	_	_	cc	basic	1-6	
1-6	23-34	koncepcijas	ncfpn4	koncepcija	_	_	conj	basic	1-4	
1-7	35-43	mainījās	vmyisi330an	mainīties	_	_	conj	basic	1-2	
1-8	43-44	,	zc	,	_	_	punct	basic	1-10	
1-9	45-50	nauda	ncfsn4	nauda	_	_	nsubj	basic	1-10	
1-10	51-58	beidzās	vmyisi130an	beigties	_	_	conj	basic	1-2	
1-11	58-59	,	zc	,	_	_	punct	basic	1-14	
1-12	60-61	2	xn	2	_	_	nummod	basic	1-13	
1-13	62-69	miljoni	ncmpn1	miljons	_	_	nsubj:pass	basic	1-14	
1-14	70-78	iztērēti	vmnpdmpnpsnp	iztērēt	_	_	conj	basic	1-2	
1-15	78-79	.	zs	.	_	_	punct	basic	1-2	

#Text=Pienāca brīdis, kad jāapzinās: vai nu slimnīca top tūdaļ, vai celtniecību turpina iepriekšējā garā – par 200 000 latiem gadā vēl vismaz desmit gadu.
2-1	81-88	Pienāca	vmnisi130an	pienākt	_	_	root	basic	2-1	
2-2	89-95	brīdis	ncmsn2	brīdis	*[1]	*->1-1	nsubj	basic	2-1	
2-3	95-96	,	zc	,	_	_	punct	basic	2-5	
2-4	97-100	kad	r0t	kad	*[1]	*->1-2	advmod	basic	2-5	
2-5	101-110	jāapzinās	vmyd0t300an	apzināties	_	_	acl	basic	2-2	
2-6	110-111	:	zo	:	_	_	punct	basic	2-10	
2-7	112-115	vai	cc	vai	_	_	cc	basic	2-15	
2-8	116-118	nu	q	nu	_	_	discourse	basic	2-7	
2-9	119-127	slimnīca	ncfsn4	slimnīca	_	_	nsubj	basic	2-10	
2-10	128-131	top	vmnipi130an	tapt	_	_	csubj	basic	2-5	
2-11	132-137	tūdaļ	r0t	tūdaļ	_	_	advmod	basic	2-10	
2-12	137-138	,	zc	,	_	_	punct	basic	2-15	
2-13	139-142	vai	cc	vai	_	_	cc	basic	2-15	
2-14	143-154	celtniecību	ncfsa4	celtniecība	_	_	obj	basic	2-15	
2-15	155-162	turpina	vmnipt330an	turpināt	_	_	conj	basic	2-10	
2-16	163-174	iepriekšējā	armslnp	iepriekšējs	_	_	amod	basic	2-17	
2-17	175-179	garā	ncmsl1	gars	_	_	obl	basic	2-15	
2-18	180-181	–	zd	–	_	_	punct	basic	2-26	
2-19	182-185	par	sppd	par	_	_	case	basic	2-21	
2-20	186-193	200 000	xn	200 000	_	_	nummod	basic	2-21	
2-21	194-200	latiem	ncmpd1	lats	_	_	nmod	basic	2-26	
2-22	201-205	gadā	ncmsl1	gads	_	_	obl	basic	2-21	
2-23	206-209	vēl	r0t	vēl	_	_	advmod	basic	2-24	
2-24	210-216	vismaz	r0q	vismaz	_	_	advmod	basic	2-25	
2-25	217-223	desmit	mcs0p0	desmit	_	_	nummod	basic	2-26	
2-26	224-228	gadu	ncmsa1	gads	_	_	acl	basic	2-17	
2-27	228-229	.	zs	.	_	_	punct	basic	2-1	
