#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Taču Juris Ļenas mulsumu nepamanīja.
1-1	0-4	Taču	cc	taču	_	_	_	_	cc	basic	1-5	
1-2	5-10	Juris	npmsn2	Juris	person	*	*[1]	*->1-1	nsubj	basic	1-5	
1-3	11-16	Ļenas	npfsg4	Ļena	person	*	_	_	nmod	basic	1-4	
1-4	17-24	mulsumu	ncmsa1	mulsums	_	_	_	_	obj	basic	1-5	
1-5	25-35	nepamanīja	vmnist330ay	nepamanīt	_	_	_	_	root	basic	1-5	
1-6	35-36	.	zs	.	_	_	_	_	punct	basic	1-5	

#Text=Puisis palēcās, laipiņa sašūpojās, kājas atgrūdās, un viņš izstieptām rokām traucās pretim melnajam atvaram.
2-1	38-44	Puisis	ncmsn2	puisis	_	_	*[1]	*->1-2	nsubj	basic	2-2	
2-2	45-52	palēcās	vmyisi130an	palēkties	_	_	_	_	root	basic	2-2	
2-3	52-53	,	zc	,	_	_	_	_	punct	basic	2-5	
2-4	54-61	laipiņa	ncfsn4	laipiņa	_	_	_	_	nsubj	basic	2-5	
2-5	62-71	sašūpojās	vmyisi230an	sašūpoties	_	_	_	_	conj	basic	2-2	
2-6	71-72	,	zc	,	_	_	_	_	punct	basic	2-8	
2-7	73-78	kājas	ncfpn4	kāja	_	_	_	_	nsubj	basic	2-8	
2-8	79-87	atgrūdās	vmyisi130an	atgrūsties	_	_	_	_	conj	basic	2-2	
2-9	87-88	,	zc	,	_	_	_	_	punct	basic	2-14	
2-10	89-91	un	cc	un	_	_	_	_	cc	basic	2-14	
2-11	92-96	viņš	pp3msnn	viņš	_	_	*[1]	*->1-3	nsubj	basic	2-14	
2-12	97-107	izstieptām	vmnpdfpdpsnp	izstiept	_	_	_	_	amod	basic	2-13	
2-13	108-113	rokām	ncfpd4	roka	_	_	_	_	acl	basic	2-14	
2-14	114-121	traucās	vmyisi130an	traukties	_	_	_	_	conj	basic	2-2	
2-15	122-128	pretim	r0p	pretim	_	_	_	_	case	basic	2-17	
2-16	129-137	melnajam	afmsdyp	melns	_	_	_	_	amod	basic	2-17	
2-17	138-145	atvaram	ncmsd1	atvars	_	_	_	_	obl	basic	2-14	
2-18	145-146	.	zs	.	_	_	_	_	punct	basic	2-2	
