#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Cilvēks pērk, lai izdzīvotu, pērk, lai tērētu, pērk, lai gūtu baudu.
1-1	0-7	Cilvēks	ncmsn1	*	cilvēks	*->2-1	*[2]	nsubj	basic	1-2	
1-2	8-12	pērk	vmnipt130an	*	pirkt	_	_	root	basic	1-2	
1-3	12-13	,	zc	*	,	_	_	punct	basic	1-5	
1-4	14-17	lai	cs	*	lai	_	_	mark	basic	1-5	
1-5	18-27	izdzīvotu	vmnc0t200an	*	izdzīvot	_	_	advcl	basic	1-2	
1-6	27-28	,	zc	*	,	_	_	punct	basic	1-5	
1-7	29-33	pērk	vmnipt130an	*	pirkt	_	_	conj	basic	1-2	
1-8	33-34	,	zc	*	,	_	_	punct	basic	1-10	
1-9	35-38	lai	cs	*	lai	_	_	mark	basic	1-10	
1-10	39-45	tērētu	vmnc0t200an	*	tērēt	_	_	advcl	basic	1-7	
1-11	45-46	,	zc	*	,	_	_	punct	basic	1-10	
1-12	47-51	pērk	vmnipt130an	*	pirkt	_	_	conj	basic	1-2	
1-13	51-52	,	zc	*	,	_	_	punct	basic	1-15	
1-14	53-56	lai	cs	*	lai	_	_	mark	basic	1-15	
1-15	57-61	gūtu	vmnc0t100an	*	gūt	_	_	advcl	basic	1-12	
1-16	62-67	baudu	ncfsa4	*	bauda	_	_	obj	basic	1-15	
1-17	67-68	.	zs	*	.	_	_	punct	basic	1-2	

#Text=Pērk par daudz.
2-1	70-74	Pērk	vmnipt130an	*	pirkt	_	_	root	basic	2-1	
2-2	75-78	par	spsa	*	par	_	_	case	basic	2-3	
2-3	79-84	daudz	rpq	*	daudz	_	_	obl	basic	2-1	
2-4	84-85	.	zs	*	.	_	_	punct	basic	2-1	

#Text=Pērk – vajag vai nevajag.
3-1	87-91	Pērk	vmnipt130an	*	pirkt	_	_	root	basic	3-1	
3-2	92-93	–	zd	*	–	_	_	punct	basic	3-3	
3-3	94-99	vajag	vmnipt330an	*	vajadzēt	_	_	conj	basic	3-1	
3-4	100-103	vai	cc	*	vai	_	_	cc	basic	3-5	
3-5	104-111	nevajag	vmnipt330ay	*	nevajadzēt	_	_	conj	basic	3-3	
3-6	111-112	.	zs	*	.	_	_	punct	basic	3-1	

#Text=Pērk tāpēc, ka pats iepirkšanās process kalpo kā terapeitisks seanss, kas nomierina.
4-1	114-118	Pērk	vmnipt130an	*	pirkt	_	_	root	basic	4-1	
4-2	119-124	tāpēc	r0c	*	tāpēc	_	_	advmod	basic	4-1	
4-3	124-125	,	zc	*	,	_	_	punct	basic	4-8	
4-4	126-128	ka	cs	*	ka	_	_	mark	basic	4-8	
4-5	129-133	pats	pg0msnn	*	pats	_	_	det	basic	4-7	
4-6	134-145	iepirkšanās	ncfsgr	*	iepirkšanās	_	_	nmod	basic	4-7	
4-7	146-153	process	ncmsn1	*	process	_	_	nsubj	basic	4-8	
4-8	154-159	kalpo	vmnipi230an	*	kalpot	_	_	advcl	basic	4-2	
4-9	160-162	kā	cs	*	kā	_	_	discourse	basic	4-11	
4-10	163-175	terapeitisks	armsnnp	*	terapeitisks	*->1-1	*[1]	amod	basic	4-11	
4-11	176-182	seanss	ncmsn1	*	seanss	*->1-1	*[1]	obl	basic	4-8	
4-12	182-183	,	zc	*	,	_	_	punct	basic	4-14	
4-13	184-187	kas	pr000nn	*	kas	*->1-2	*[1]	nsubj	basic	4-14	
4-14	188-197	nomierina	vmnipt330an	*	nomierināt	_	_	acl	basic	4-11	
4-15	197-198	.	zs	*	.	_	_	punct	basic	4-1	

#Text=Viņš lielākoties pērk supermārketos.
5-1	200-204	Viņš	pp3msnn	*	viņš	*->2-2	*[2]	nsubj	basic	5-3	
5-2	205-216	lielākoties	r0q	*	lielākoties	_	_	advmod	basic	5-3	
5-3	217-221	pērk	vmnipt130an	*	pirkt	_	_	root	basic	5-3	
5-4	222-235	supermārketos	ncmpl1	*	supermārkets	_	_	obl	basic	5-3	
5-5	235-236	.	zs	*	.	_	_	punct	basic	5-3	
