#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Vienmēr, kad nāve man bija tuvu, es zināju, ka mana dvēsele taps par rūsganu pļavu, un bailes atkāpās.
1-1	0-7	Vienmēr	r0t	vienmēr	_	_	advmod	basic	1-10	
1-2	7-8	,	zc	,	_	_	punct	basic	1-6	
1-3	9-12	kad	r0t	kad	_	_	advmod	basic	1-6	
1-4	13-17	nāve	ncfsn5	nāve	_	_	nsubj	basic	1-6	
1-5	18-21	man	pp10sdn	es	*[1]	*->1-1	obl	basic	1-6	
1-6	22-26	bija	vmnisii30an	būt	_	_	advcl	basic	1-1	
1-7	27-31	tuvu	r0p	tuvu	_	_	advmod	basic	1-6	
1-8	31-32	,	zc	,	_	_	punct	basic	1-6	
1-9	33-35	es	pp10snn	es	*[1]	*->1-2	nsubj	basic	1-10	
1-10	36-42	zināju	vmnist31san	zināt	_	_	root	basic	1-10	
1-11	42-43	,	zc	,	_	_	punct	basic	1-15	
1-12	44-46	ka	cs	ka	_	_	mark	basic	1-15	
1-13	47-51	mana	ps0fsnn	mana	*[1]	*->1-3	det	basic	1-14	
1-14	52-59	dvēsele	ncfsn5	dvēsele	_	_	nsubj	basic	1-15	
1-15	60-64	taps	vtnifi130an	tapt	_	_	ccomp	basic	1-10	
1-16	65-68	par	spsa	par	_	_	case	basic	1-18	
1-17	69-76	rūsganu	arfsanp	rūsgana	_	_	amod	basic	1-18	
1-18	77-82	pļavu	ncfsa4	pļava	_	_	xcomp	basic	1-15	
1-19	82-83	,	zc	,	_	_	punct	basic	1-22	
1-20	84-86	un	cc	un	_	_	cc	basic	1-22	
1-21	87-93	bailes	ncfdn5	bailes	_	_	nsubj	basic	1-22	
1-22	94-101	atkāpās	vmyisi130an	atkāpties	_	_	conj	basic	1-10	
1-23	101-102	.	zs	.	_	_	punct	basic	1-10	
