#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Situāciju palīdzētu risināt arī izmaiņas nodokļu politikā.
1-1	0-9	Situāciju	ncfsa4	*	situācija	_	_	_	_	obj	basic	1-3	
1-2	10-19	palīdzētu	vmnc0t300an	*	palīdzēt	_	_	_	_	root	basic	1-2	
1-3	20-27	risināt	vmn00t3000n	*	risināt	_	_	_	_	dep	basic	1-2	
1-4	28-31	arī	q	*	arī	_	_	_	_	discourse	basic	1-5	
1-5	32-40	izmaiņas	ncfpn4	*	izmaiņa	_	_	_	_	nsubj	basic	1-2	
1-6	41-48	nodokļu	ncmpg2	*	nodoklis	_	_	_	_	nmod	basic	1-5	
1-7	49-57	politikā	ncfsl4	*	politika	_	_	_	_	acl	basic	1-5	
1-8	57-58	.	zs	*	.	_	_	_	_	punct	basic	1-2	

#Text=Katrs pieliktais lats darbinieka algai uzņēmumam izmaksā dubultīgi nodokļu sistēmas dēļ, pauž M.Motina.
2-1	60-65	Katrs	pg0msnn	*	katrs	_	_	_	_	det	basic	2-3	
2-2	66-76	pieliktais	vmnpdmsnpsyp	*	pielikt	_	_	_	_	amod	basic	2-3	
2-3	77-81	lats	ncmsn1	*	lats	_	_	_	_	nmod	basic	2-7	
2-4	82-92	darbinieka	ncmsg1	*	darbinieks	_	_	_	_	nmod	basic	2-5	
2-5	93-98	algai	ncfsd4	*	alga	_	_	_	_	iobj	basic	2-2	
2-6	99-108	uzņēmumam	ncmsd1	*	uzņēmums	_	_	_	_	obl	basic	2-7	
2-7	109-116	izmaksā	vmnipt230an	*	izmaksāt	_	_	_	_	ccomp	basic	2-13	
2-8	117-126	dubultīgi	r0m	*	dubultīgi	_	_	_	_	advmod	basic	2-7	
2-9	127-134	nodokļu	ncmpg2	*	nodoklis	_	_	_	_	nmod	basic	2-10	
2-10	135-143	sistēmas	ncfsg4	*	sistēma	_	_	_	_	obl	basic	2-7	
2-11	144-147	dēļ	stsg	*	dēļ	_	_	_	_	case	basic	2-10	
2-12	147-148	,	zc	*	,	_	_	_	_	punct	basic	2-7	
2-13	149-153	pauž	vmnipt130an	*	paust	_	_	_	_	root	basic	2-13	
2-14	154-156	M.	yp	*	m.	person[1]	*[1]	*->1-1	*[1]	nsubj	basic	2-13	
2-15	156-162	Motina	npfsn4	*	Motina	person[1]	*[1]	*->1-1	*[1]	flat:name	basic	2-14	
2-16	162-163	.	zs	*	.	_	_	_	_	punct	basic	2-13	

#Text=Viņa uzskata, ka valstij vajadzētu palielināt algas neapliekamo minimumu, tādējādi arī pats darba ņēmējs iegūtu lielākus ienākumus.
3-1	165-169	Viņa	pp3fsnn	*	viņa	_	_	*->1-2	*[1]	nsubj	basic	3-2	
3-2	170-177	uzskata	vmnipt330an	*	uzskatīt	_	_	_	_	root	basic	3-2	
3-3	177-178	,	zc	*	,	_	_	_	_	punct	basic	3-6	
3-4	179-181	ka	cs	*	ka	_	_	_	_	mark	basic	3-6	
3-5	182-189	valstij	ncfsd6	*	valsts	_	_	_	_	nsubj	basic	3-6	
3-6	190-199	vajadzētu	vmnc0t300an	*	vajadzēt	_	_	_	_	ccomp	basic	3-2	
3-7	200-210	palielināt	vmnn0t3000n	*	palielināt	_	_	_	_	xcomp	basic	3-6	
3-8	211-216	algas	ncfsg4	*	alga	_	_	_	_	nmod	basic	3-10	
3-9	217-228	neapliekamo	armpgyp	*	neapliekams	_	_	_	_	amod	basic	3-10	
3-10	229-237	minimumu	ncmsa1	*	minimums	_	_	_	_	obj	basic	3-7	
3-11	237-238	,	zc	*	,	_	_	_	_	punct	basic	3-17	
3-12	239-247	tādējādi	r0m	*	tādējādi	_	_	_	_	advmod	basic	3-17	
3-13	248-251	arī	q	*	arī	_	_	_	_	discourse	basic	3-16	
3-14	252-256	pats	pg0msnn	*	pats	_	_	_	_	det	basic	3-16	
3-15	257-262	darba	ncmsg1	*	darbs	_	_	_	_	nmod	basic	3-16	
3-16	263-269	ņēmējs	ncmsn1	*	ņēmējs	_	_	_	_	nsubj	basic	3-17	
3-17	270-276	iegūtu	vmnc0t100an	*	iegūt	_	_	_	_	conj	basic	3-6	
3-18	277-285	lielākus	afmpanc	*	liels	_	_	_	_	amod	basic	3-19	
3-19	286-295	ienākumus	ncmpa1	*	ienākums	_	_	_	_	obj	basic	3-17	
3-20	295-296	.	zs	*	.	_	_	_	_	punct	basic	3-2	
