#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Pirmā uzstājās izglītības darbinieku vietējās arodorganizācijas līdere Irēna Opšteine.
1-1	0-5	Pirmā	mosfsn	pirmā	_	_	_	_	acl	basic	1-2	
1-2	6-14	uzstājās	vmyisi130an	uzstāties	_	_	_	_	root	basic	1-2	
1-3	15-25	izglītības	ncfsg4	izglītība	_	_	_	_	nmod	basic	1-4	
1-4	26-36	darbinieku	ncmpg1	darbinieks	_	_	_	_	nmod	basic	1-6	
1-5	37-45	vietējās	arfsgyp	vietēja	_	_	_	_	amod	basic	1-6	
1-6	46-63	arodorganizācijas	ncfsg4	arodorganizācija	_	_	_	_	nmod	basic	1-7	
1-7	64-70	līdere	ncfsn5	līdere	_	_	*[2]	*->2-1	nmod	basic	1-8	
1-8	71-76	Irēna	npfsn4	Irēna	person[1]	*[1]	*[2]	*->2-2	nsubj	basic	1-2	
1-9	77-85	Opšteine	npfsn5	Opšteine	person[1]	*[1]	*[2]	*->2-2	flat:name	basic	1-8	
1-10	85-86	.	zs	.	_	_	_	_	punct	basic	1-2	

#Text=Viņa paziņoja, ka valstī vienkārši ir ienākušas šausmas un neviens nav paskaidrojis, kur palikusi Latvijas nauda.
2-1	88-92	Viņa	pp3fsnn	viņa	_	_	*[2]	*->2-3	nsubj	basic	2-2	
2-2	93-101	paziņoja	vmnist230an	paziņot	_	_	_	_	root	basic	2-2	
2-3	101-102	,	zc	,	_	_	_	_	punct	basic	2-8	
2-4	103-105	ka	cs	ka	_	_	_	_	mark	basic	2-8	
2-5	106-112	valstī	ncfsl6	valsts	_	_	_	_	obl	basic	2-8	
2-6	113-122	vienkārši	q	vienkārši	_	_	_	_	discourse	basic	2-8	
2-7	123-125	ir	vcnipii30an	būt	_	_	_	_	aux	basic	2-8	
