#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=V. Kadaģis spriež, ka darbu hallē varētu sākt ap Jāņiem.
1-1	0-2	V.	yp	v.	person[1]	*[1]	nsubj	basic	1-3	
1-2	3-10	Kadaģis	npmsn2	Kadaģis	person[1]	*[1]	flat:name	basic	1-1	
1-3	11-17	spriež	vmnipt130an	spriest	_	_	root	basic	1-3	
1-4	17-18	,	zc	,	_	_	punct	basic	1-9	
1-5	19-21	ka	cs	ka	_	_	mark	basic	1-9	
1-6	22-27	darbu	ncmsa1	darbs	_	_	obj	basic	1-9	
1-7	28-33	hallē	ncfsl5	halle	_	_	obl	basic	1-9	
1-8	34-40	varētu	vonc0t300an	varēt	_	_	xcomp	basic	1-9	
1-9	41-45	sākt	vmnn0t1000n	sākt	_	_	ccomp	basic	1-3	
1-10	46-48	ap	sppd	ap	_	_	case	basic	1-11	
1-11	49-55	Jāņiem	npmdd2	jāņi	event	https://en.wikipedia.org/wiki/Jāņi	obl	basic	1-9	
1-12	55-56	.	zs	.	_	_	punct	basic	1-3	

#Text=“Ja viss ies labi ar iekārtu iegādi, aprīkojumu, uz Jāņiem būs.
2-1	58-59	“	zq	“	_	_	punct	basic	2-14	
2-2	59-61	Ja	cs	ja	_	_	mark	basic	2-4	
2-3	62-66	viss	pg0msnn	viss	_	_	nsubj	basic	2-4	
2-4	67-70	ies	vmnifii30an	iet	_	_	advcl	basic	2-14	
2-5	71-75	labi	rpm	labi	_	_	advmod	basic	2-4	
2-6	76-78	ar	spsa	ar	_	_	case	basic	2-8	
2-7	79-86	iekārtu	ncfpg4	iekārta	_	_	nmod	basic	2-8	
2-8	87-93	iegādi	ncfsa5	iegāde	_	_	iobj	basic	2-4	
2-9	93-94	,	zc	,	_	_	punct	basic	2-10	
2-10	95-105	aprīkojumu	ncmsa1	aprīkojums	_	_	conj	basic	2-8	
2-11	105-106	,	zc	,	_	_	punct	basic	2-4	
2-12	107-109	uz	sppd	uz	_	_	case	basic	2-13	
2-13	110-116	Jāņiem	npmdd2	jāņi	event	https://en.wikipedia.org/wiki/Jāņi	obl	basic	2-14	
2-14	117-120	būs	vmnifii30an	būt	_	_	root	basic	2-14	
2-15	120-121	.	zs	.	_	_	punct	basic	2-14	

#Text=Savulaik veikalu arī atvēru uz Jāņiem.
3-1	123-131	Savulaik	r0t	savulaik	_	_	advmod	basic	3-4	
3-2	132-139	veikalu	ncmpg1	veikals	_	_	nsubj	basic	3-4	
3-3	140-143	arī	q	arī	_	_	discourse	basic	3-4	
3-4	144-150	atvēru	vmnist11san	atvērt	_	_	root	basic	3-4	
3-5	151-153	uz	sppd	uz	_	_	case	basic	3-6	
3-6	154-160	Jāņiem	npmdd2	jāņi	event	https://en.wikipedia.org/wiki/Jāņi	obl	basic	3-4	
3-7	160-161	.	zs	.	_	_	punct	basic	3-4	

#Text=Vēlākais, uz augustu noteikti,” rēķina V. Kadaģis.
4-1	163-171	Vēlākais	afmsnyc	vēls	_	_	parataxis	basic	4-4	
4-2	171-172	,	zc	,	_	_	punct	basic	4-1	
4-3	173-175	uz	spsa	uz	_	_	case	basic	4-4	
4-4	176-183	augustu	ncmsa1	augusts	time	*	obl	basic	4-5	
4-5	184-192	noteikti	rpm	noteikti	_	_	parataxis	basic	4-8	
4-6	192-193	,	zc	,	_	_	punct	basic	4-5	
4-7	193-194	”	zq	”	_	_	punct	basic	4-5	
4-8	195-201	rēķina	vmnipt330an	rēķināt	_	_	root	basic	4-8	
4-9	202-204	V.	yp	v.	person[2]	*[2]	nsubj	basic	4-8	
4-10	205-212	Kadaģis	npmsn2	Kadaģis	person[2]	*[2]	flat:name	basic	4-9	
4-11	212-213	.	zs	.	_	_	punct	basic	4-8	
