#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Pērn piedzīvojām gadījumu, kad nepiegādātā piena dēļ gandrīz nevarējām izpildīt savas līguma saistības ar citas valsts partneri.
1-1	0-4	Pērn	r0t	*	pērn	_	_	advmod	basic	1-2	
1-2	5-16	piedzīvojām	vmnist21pan	*	piedzīvot	_	_	root	basic	1-2	
1-3	17-25	gadījumu	ncmsa1	*	gadījums	*->1-1	*[1]	obj	basic	1-2	
1-4	25-26	,	zc	*	,	_	_	punct	basic	1-10	
1-5	27-30	kad	r0t	*	kad	*->1-2	*[1]	advmod	basic	1-10	
1-6	31-42	nepiegādātā	vmnpdmsgpsyp	*	nepiegādāt	_	_	amod	basic	1-7	
1-7	43-48	piena	ncmvg1	*	piens	_	_	obl	basic	1-10	
1-8	49-52	dēļ	stpg	*	dēļ	_	_	case	basic	1-7	
1-9	53-60	gandrīz	r0q	*	gandrīz	_	_	advmod	basic	1-10	
1-10	61-70	nevarējām	vonist31pan	*	nevarēt	_	_	acl	basic	1-3	
1-11	71-79	izpildīt	vmnn0t3000n	*	izpildīt	_	_	xcomp	basic	1-10	
1-12	80-85	savas	ps0fpan	*	sava	_	_	det	basic	1-14	
1-13	86-92	līguma	ncmsg1	*	līgums	_	_	nmod	basic	1-14	
1-14	93-102	saistības	ncfsg4	*	saistība	_	_	iobj	basic	1-11	
1-15	103-105	ar	spsa	*	ar	_	_	case	basic	1-18	
1-16	106-111	citas	pi0fsgn	*	cita	_	_	det	basic	1-17	
1-17	112-118	valsts	ncfsg6	*	valsts	_	_	nmod	basic	1-18	
1-18	119-127	partneri	ncmsa2	*	partneris	_	_	nmod	basic	1-14	
1-19	127-128	.	zs	*	.	_	_	punct	basic	1-2	

#Text=Lai kā mums gribētos ar viņiem slēgt mūsu sagatavotus līgumus, viņi strādā ar saviem līgumiem, un tajos piegāžu neizpildes gadījumā ir jāsedz, piemēram, pat negūtā peļņa.
2-1	130-133	Lai	cs	*	lai	_	_	mark	basic	2-4	
2-2	134-136	kā	r0m	*	kā	_	_	advmod	basic	2-4	
2-3	137-141	mums	pp10pdn	*	mēs	*->2-1	*[2]	nsubj	basic	2-4	
2-4	142-150	gribētos	voyc0t300an	*	gribēties	_	_	advcl	basic	2-13	
2-5	151-153	ar	sppd	*	ar	_	_	case	basic	2-6	
2-6	154-160	viņiem	pp3mpdn	*	viņš	*->3-1	*[3]	iobj	basic	2-7	
2-7	161-166	slēgt	vmnn0t1000n	*	slēgt	_	_	xcomp	basic	2-4	
2-8	167-171	mūsu	pp10pgn	*	mēs	*->2-2	*[2]	det	basic	2-9	
2-9	172-183	sagatavotus	vmnpdmpapsnp	*	sagatavot	_	_	amod	basic	2-10	
2-10	184-191	līgumus	ncmpa1	*	līgums	_	_	obj	basic	2-7	
2-11	191-192	,	zc	*	,	_	_	punct	basic	2-4	
2-12	193-197	viņi	pp3mpnn	*	viņš	*->3-2	*[3]	nsubj	basic	2-13	
2-13	198-204	strādā	vmnipt230an	*	strādāt	_	_	root	basic	2-13	
2-14	205-207	ar	sppd	*	ar	_	_	case	basic	2-16	
2-15	208-214	saviem	ps0mpdn	*	savs	*->3-3	*[3]	det	basic	2-16	
2-16	215-223	līgumiem	ncmpd1	*	līgums	*->4-1	*[4]	iobj	basic	2-13	
2-17	223-224	,	zc	*	,	_	_	punct	basic	2-24	
2-18	225-227	un	cc	*	un	_	_	cc	basic	2-24	
2-19	228-233	tajos	pd0mpln	*	tas	*->4-2	*[4]	obl	basic	2-24	
2-20	234-241	piegāžu	ncfpg5	*	piegāde	_	_	nmod	basic	2-21	
2-21	242-252	neizpildes	ncfsg5	*	neizpilde	_	_	nmod	basic	2-22	
2-22	253-261	gadījumā	ncmsl1	*	gadījums	_	_	obl	basic	2-24	
2-23	262-264	ir	vcnipii30an	*	būt	_	_	aux	basic	2-24	
2-24	265-271	jāsedz	vmnd0t100an	*	segt	_	_	conj	basic	2-13	
2-25	271-272	,	zc	*	,	_	_	punct	basic	2-26	
2-26	273-281	piemēram	ncmsd1	*	piemērs	_	_	parataxis	basic	2-30	
2-27	281-282	,	zc	*	,	_	_	punct	basic	2-26	
2-28	283-286	pat	q	*	pat	_	_	discourse	basic	2-30	
2-29	287-293	negūtā	vmnpdfsnpsyp	*	negūt	_	_	amod	basic	2-30	
2-30	294-299	peļņa	ncfsn4	*	peļņa	_	_	obj	basic	2-24	
2-31	299-300	.	zs	*	.	_	_	punct	basic	2-13	

#Text=Tas ir sarežģīti.
3-1	302-305	Tas	pd0msnn	*	tas	_	_	nsubj	basic	3-3	
3-2	306-308	ir	vcnipii30an	*	būt	_	_	aux	basic	3-3	
3-3	309-318	sarežģīti	rpm	*	sarežģīti	_	_	root	basic	3-3	
3-4	318-319	.	zs	*	.	_	_	punct	basic	3-3	

#Text=Ja ir nobīdes no izpildes, tad jāmaksā soda nauda, un tas nav patīkami.
4-1	321-323	Ja	cs	*	ja	_	_	mark	basic	4-2	
4-2	324-326	ir	vmnipii30an	*	būt	_	_	advcl	basic	4-8	
4-3	327-334	nobīdes	ncfpn5	*	nobīde	_	_	nsubj	basic	4-2	
4-4	335-337	no	spsg	*	no	_	_	case	basic	4-5	
4-5	338-346	izpildes	ncfsg5	*	izpilde	_	_	nmod	basic	4-3	
4-6	346-347	,	zc	*	,	_	_	punct	basic	4-2	
4-7	348-351	tad	r0t	*	tad	_	_	advmod	basic	4-8	
4-8	352-359	jāmaksā	vmnd0t200an	*	maksāt	_	_	root	basic	4-8	
4-9	360-364	soda	ncmsg1	*	sods	_	_	nmod	basic	4-10	
4-10	365-370	nauda	ncfsn4	*	nauda	_	_	obj	basic	4-8	
4-11	370-371	,	zc	*	,	_	_	punct	basic	4-15	
4-12	372-374	un	cc	*	un	_	_	cc	basic	4-15	
4-13	375-378	tas	pd0msnn	*	tas	_	_	nsubj	basic	4-15	
4-14	379-382	nav	vcnipii30ay	*	nebūt	_	_	aux	basic	4-15	
4-15	383-391	patīkami	rpm	*	patīkami	_	_	conj	basic	4-8	
4-16	391-392	.	zs	*	.	_	_	punct	basic	4-8	

#Text=Arī līgumi ar lielveikaliem ir jāpilda precīzi, citādi jāmaksā soda naudas.
5-1	394-397	Arī	q	*	arī	_	_	discourse	basic	5-2	
5-2	398-404	līgumi	ncmpn1	*	līgums	_	_	nsubj	basic	5-6	
5-3	405-407	ar	sppd	*	ar	_	_	case	basic	5-4	
5-4	408-421	lielveikaliem	ncmpd1	*	lielveikals	_	_	nmod	basic	5-2	
5-5	422-424	ir	vcnipii30an	*	būt	_	_	aux	basic	5-6	
5-6	425-432	jāpilda	vmnd0t300an	*	pildīt	_	_	root	basic	5-6	
5-7	433-440	precīzi	r0m	*	precīzi	_	_	advmod	basic	5-6	
5-8	440-441	,	zc	*	,	_	_	punct	basic	5-10	
5-9	442-448	citādi	r0m	*	citādi	_	_	advmod	basic	5-10	
5-10	449-456	jāmaksā	vmnd0t200an	*	maksāt	_	_	conj	basic	5-6	
5-11	457-461	soda	ncmsg1	*	sods	_	_	nmod	basic	5-12	
5-12	462-468	naudas	ncfpn4	*	nauda	_	_	obj	basic	5-10	
5-13	468-469	.	zs	*	.	_	_	punct	basic	5-6	
