#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Nabadzīgie dienvidafrikāņi sūdzas, ka viņi nav guvuši nekādu labumu kopš baltā mazākuma varas gāšanas pirms 15 gadiem.
1-1	0-10	Nabadzīgie	afmpnyp	nabadzīgs	_	_	_	_	amod	basic	1-2	
1-2	11-26	dienvidafrikāņi	ncmpn2	dienvidafrikānis	_	_	*[1]	*->1-1	nsubj	basic	1-3	
1-3	27-33	sūdzas	vmyipi330an	sūdzēties	_	_	_	_	root	basic	1-3	
1-4	33-34	,	zc	,	_	_	_	_	punct	basic	1-8	
1-5	35-37	ka	cs	ka	_	_	_	_	mark	basic	1-8	
1-6	38-42	viņi	pp3mpnn	viņš	_	_	*[1]	*->1-2	nsubj	basic	1-8	
1-7	43-46	nav	vcnipii30ay	nebūt	_	_	_	_	aux	basic	1-8	
1-8	47-53	guvuši	vmnpdmpnasnp	gūt	_	_	_	_	ccomp	basic	1-3	
1-9	54-60	nekādu	pi0msay	nekāds	_	_	_	_	det	basic	1-10	
1-10	61-67	labumu	ncmsa1	labums	_	_	_	_	obj	basic	1-8	
1-11	68-72	kopš	spsg	kopš	_	_	_	_	case	basic	1-15	
1-12	73-78	baltā	afmsgyp	balts	_	_	_	_	amod	basic	1-13	
1-13	79-87	mazākuma	ncmsg1	mazākums	_	_	_	_	nmod	basic	1-14	
1-14	88-93	varas	ncfsg4	vara	_	_	_	_	nmod	basic	1-15	
1-15	94-101	gāšanas	ncfsg4	gāšana	_	_	_	_	obl	basic	1-8	
1-16	102-107	pirms	sppd	pirms	time[1]	*[1]	_	_	case	basic	1-18	
1-17	108-110	15	xn	15	time[1]	*[1]	_	_	nummod	basic	1-18	
1-18	111-117	gadiem	ncmpd1	gads	time[1]	*[1]	_	_	nmod	basic	1-15	
1-19	117-118	.	zs	.	_	_	_	_	punct	basic	1-3	

#Text=Valdošā Afrikāņu Nacionālā Kongresa vēlēšanu manifestā Zuma solīja darīt vairāk, lai palīdzētu viņiem.
2-1	120-127	Valdošā	vmnpdfsnapyp	valdīt	_	_	_	_	amod	basic	2-4	
2-2	128-136	Afrikāņu	npmpg2	afrikānis	organization[2]	https://en.wikipedia.org/wiki/African\_National\_Congress[2]	_	_	nmod	basic	2-4	
2-3	137-146	Nacionālā	armsgyp	nacionāls	organization[2]	https://en.wikipedia.org/wiki/African\_National\_Congress[2]	_	_	amod	basic	2-4	
2-4	147-155	Kongresa	ncmsg1	kongress	organization[2]	https://en.wikipedia.org/wiki/African\_National\_Congress[2]	_	_	nmod	basic	2-5	
2-5	156-164	vēlēšanu	ncfpg4	vēlēšana	_	_	_	_	nmod	basic	2-6	
2-6	165-174	manifestā	ncmsl1	manifests	_	_	_	_	obl	basic	2-8	
2-7	175-179	Zuma	npmsn4	Zuma	person	https://en.wikipedia.org/wiki/Jacob\_Zuma	_	_	nsubj	basic	2-8	
2-8	180-186	solīja	vmnist330an	solīt	_	_	_	_	root	basic	2-8	
2-9	187-192	darīt	vmnn0t3000n	darīt	_	_	_	_	ccomp	basic	2-8	
2-10	193-199	vairāk	rcq	daudz	_	_	_	_	advmod	basic	2-9	
2-11	199-200	,	zc	,	_	_	_	_	punct	basic	2-13	
2-12	201-204	lai	cs	lai	_	_	_	_	mark	basic	2-13	
2-13	205-214	palīdzētu	vmnc0t300an	palīdzēt	_	_	_	_	advcl	basic	2-8	
2-14	215-221	viņiem	pp3mpdn	viņš	_	_	*[1]	*->1-3	iobj	basic	2-13	
2-15	221-222	.	zs	.	_	_	_	_	punct	basic	2-8	
