#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Pirms tam strādājis"Bite Latvija"par reģionālo biznesa vadītāju, bijis a/s"Falck Apsargs" valdes priekšsēdētājs, kā arī citos vadošos amatos šajā uzņēmumā.
1-1	0-5	Pirms	_	_	_	_	_	_	_	_	_	_	_	_	rrp	pirms	_	_	_	_	case	basic	1-2	
1-2	6-9	tam	Masc	Sing	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Sing\|PronType=Dem	*	*	pd0msdn	tas	_	_	_	_	obl	basic	1-3	
1-3	10-19	strādājis	Masc	Sing	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Masc\|Number=Sing\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdmsnasnp	strādāt	_	_	_	_	root	basic	1-3	
1-4	19-20	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	organization[1]	*[1]	_	_	punct	basic	1-5	
1-5	20-24	Bite	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn5	bite	organization[1]	*[1]	_	_	obl	basic	1-3	
1-6	25-32	Latvija	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	npfsn4	Latvija	organization[1]	*[1]	_	_	flat:name	basic	1-5	
1-7	32-33	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	organization[1]	*[1]	_	_	punct	basic	1-5	
1-8	33-36	par	_	_	_	_	_	_	_	_	_	_	_	_	sppd	par	_	_	_	_	case	basic	1-11	
1-9	37-46	reģionālo	Fem	Sing	Acc	Pos	*	*	*	*	*	Case=Acc\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	arfsayp	reģionāla	_	_	_	_	amod	basic	1-11	
1-10	47-54	biznesa	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	bizness	_	_	_	_	nmod	basic	1-11	
1-11	55-63	vadītāju	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa1	vadītājs	_	_	_	_	xcomp	basic	1-3	
1-12	63-64	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct	basic	1-20	
1-13	65-70	bijis	Masc	Sing	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Masc\|Number=Sing\|Tense=Past\|VerbForm=Part	*	Perf	vcnpdmsnasnp	būt	_	_	_	_	cop	basic	1-20	
1-14	71-74	a/s	*	*	*	*	*	*	*	*	*	Abbr=Yes	*	*	yn	a/s	organization[2]	*[2]	*[1]	*->1-1	nmod	basic	1-17	
1-15	74-75	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	organization[2]	*[2]	*[1]	*->1-1	punct	basic	1-17	
1-16	75-80	Falck	_	_	_	_	_	_	_	_	_	_	_	_	xx	Falck	organization[2]	*[2]	*[1]	*->1-1	amod	basic	1-17	
1-17	81-88	Apsargs	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn1	apsargs	organization[2]	*[2]	*[1]	*->1-1	nmod	basic	1-20	
1-18	88-89	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	organization[2]	*[2]	*[1]	*->1-1	punct	basic	1-17	
1-19	90-96	valdes	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg5	valde	_	_	_	_	nmod	basic	1-20	
1-20	97-111	priekšsēdētājs	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn1	priekšsēdētājs	_	_	_	_	conj	basic	1-3	
1-21	111-112	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct	basic	1-26	
1-22	113-115	kā	_	_	_	_	_	_	_	_	_	_	_	_	cc	kā	_	_	_	_	cc	basic	1-26	
1-23	116-119	arī	_	_	_	_	_	_	_	_	_	_	_	_	q	arī	_	_	_	_	discourse	basic	1-22	
