#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Vēl par desmit miljoniem palielināsies arī līdzekļi, kurus varēs iegūt no Lauku attīstības plāna.
1-1	0-3	Vēl	r0t	vēl	_	_	_	_	advmod	basic	1-5	
1-2	4-7	par	spsa	par	_	_	_	_	case	basic	1-4	
1-3	8-14	desmit	mcs0p0	desmit	_	_	_	_	nummod	basic	1-4	
1-4	15-24	miljoniem	ncmpd1	miljons	_	_	_	_	obl	basic	1-5	
1-5	25-38	palielināsies	vmyifi330an	palielināties	_	_	_	_	root	basic	1-5	
1-6	39-42	arī	q	arī	_	_	_	_	discourse	basic	1-7	
1-7	43-51	līdzekļi	ncmpn2	līdzeklis	_	_	*[1]	*->1-1	nsubj	basic	1-5	
1-8	51-52	,	zc	,	_	_	_	_	punct	basic	1-10	
1-9	53-58	kurus	pr0mpan	kurš	_	_	*[1]	*->1-2	obj	basic	1-11	
1-10	59-64	varēs	vonift330an	varēt	_	_	_	_	acl	basic	1-7	
1-11	65-70	iegūt	vmnn0t1000n	iegūt	_	_	_	_	xcomp	basic	1-10	
1-12	71-73	no	sppd	no	_	_	_	_	case	basic	1-15	
1-13	74-79	Lauku	ncmpg1	lauks	entity[1]	*[1]	_	_	nmod	basic	1-14	
1-14	80-90	attīstības	ncfsg4	attīstība	entity[1]	*[1]	_	_	nmod	basic	1-15	
1-15	91-96	plāna	ncmsg1	plāns	entity[1]	*[1]	_	_	obl	basic	1-11	
1-16	96-97	.	zs	.	_	_	_	_	punct	basic	1-5	

#Text=2005.gadā zemniekiem vismaz 2,5% no budžeta jeb ap 30 miljoniem latu tiks izmaksāts arī valsts subsīdijās.
2-1	99-104	2005.	xo	2005.	time[2]	*[2]	_	_	amod	basic	2-2	
2-2	104-108	gadā	ncmsl1	gads	time[2]	*[2]	_	_	obl	basic	2-15	
2-3	109-119	zemniekiem	ncmpd1	zemnieks	_	_	_	_	iobj	basic	2-15	
2-4	120-126	vismaz	r0q	vismaz	_	_	_	_	advmod	basic	2-5	
2-5	127-130	2,5	xn	2,5	_	_	_	_	nummod	basic	2-6	
2-6	130-131	%	xx	%	_	_	_	_	nsubj:pass	basic	2-15	
2-7	132-134	no	spsg	no	_	_	_	_	case	basic	2-8	
2-8	135-142	budžeta	ncmsg1	budžets	_	_	_	_	nmod	basic	2-6	
2-9	143-146	jeb	cc	jeb	_	_	_	_	cc	basic	2-13	
2-10	147-149	ap	sppd	ap	_	_	_	_	case	basic	2-12	
2-11	150-152	30	xn	30	_	_	_	_	nummod	basic	2-12	
2-12	153-162	miljoniem	ncmpd1	miljons	_	_	_	_	nmod	basic	2-13	
2-13	163-167	latu	ncmpg1	lats	_	_	_	_	conj	basic	2-6	
2-14	168-172	tiks	vtnifi130an	tikt	_	_	_	_	aux	basic	2-15	
2-15	173-182	izmaksāts	vmnpdmsnpsnp	izmaksāt	_	_	_	_	root	basic	2-15	
2-16	183-186	arī	q	arī	_	_	_	_	discourse	basic	2-18	
2-17	187-193	valsts	ncfsg6	valsts	_	_	_	_	nmod	basic	2-18	
2-18	194-204	subsīdijās	ncfpl4	subsīdija	_	_	_	_	obl	basic	2-15	
2-19	204-205	.	zs	.	_	_	_	_	punct	basic	2-15	

#Text=Turklāt vēl palielināsies finansējums, ko izmaksās tiešo maksājumu formā.
3-1	207-214	Turklāt	cs	turklāt	_	_	_	_	mark	basic	3-3	
3-2	215-218	vēl	r0t	vēl	_	_	_	_	advmod	basic	3-3	
3-3	219-232	palielināsies	vmyifi330an	palielināties	_	_	_	_	root	basic	3-3	
3-4	233-244	finansējums	ncmsn1	finansējums	_	_	*[2]	*->2-1	nsubj	basic	3-3	
3-5	244-245	,	zc	,	_	_	_	_	punct	basic	3-7	
3-6	246-248	ko	pr000an	kas	_	_	*[2]	*->2-2	obj	basic	3-7	
3-7	249-257	izmaksās	vmnift230an	izmaksāt	_	_	_	_	acl	basic	3-4	
3-8	258-263	tiešo	afmsayp	tiešs	_	_	_	_	amod	basic	3-9	
3-9	264-273	maksājumu	ncmpg1	maksājums	_	_	_	_	nmod	basic	3-10	
3-10	274-279	formā	ncfsl4	forma	_	_	_	_	obl	basic	3-7	
3-11	279-280	.	zs	.	_	_	_	_	punct	basic	3-3	
