#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Ja nu gadās, ka pēc šo smalko operāciju veikšanas tavs šķīvis tomēr ir pazudis, tev ar nožēlu būs jāatzīst, ka apkalpojošais personāls šajā vietā nav pietiekami kvalificēts.
1-1	0-2	Ja	_	_	_	_	_	_	_	_	_	_	_	_	cs	ja	_	_	mark|mark	basic|enhanced	1-3|1-3	
1-2	3-5	nu	_	_	_	_	_	_	_	_	_	_	_	_	q	nu	_	_	discourse|discourse	basic|enhanced	1-3|1-3	
1-3	6-11	gadās	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Reflex=Yes\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	veyipi330an	gadīties	_	_	advcl|advcl	basic|enhanced	1-21|1-21	
1-4	11-12	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct|punct	basic|enhanced	1-15|1-15	
1-5	13-15	ka	_	_	_	_	_	_	_	_	_	_	_	_	cs	ka	_	_	mark|mark	basic|enhanced	1-15|1-15	
1-6	16-19	pēc	_	_	_	_	_	_	_	_	_	_	_	_	spsg	pēc	_	_	case|case	basic|enhanced	1-10|1-10	
1-7	20-22	šo	Fem	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Plur\|PronType=Dem	*	*	pd0fpgn	šī	_	_	det|det	basic|enhanced	1-9|1-9	
1-8	23-29	smalko	Fem	Plur	Gen	Pos	*	*	*	*	*	Case=Gen\|Degree=Pos\|Gender=Fem\|Number=Plur	*	*	affpgyp	smalka	_	_	amod|amod	basic|enhanced	1-9|1-9	
1-9	30-39	operāciju	Fem	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Plur	*	*	ncfpg4	operācija	_	_	nmod|nmod	basic|enhanced	1-10|1-10	
1-10	40-49	veikšanas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	veikšana	_	_	obl|obl	basic|enhanced	1-15|1-15	
1-11	50-54	tavs	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing\|Poss=Yes\|PronType=Prs	*	*	ps0msnn	tavs	*[1]	*->1-1	det|det	basic|enhanced	1-12|1-12	
1-12	55-61	šķīvis	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn2	šķīvis	_	_	nsubj|nsubj	basic|enhanced	1-15|1-15	
1-13	62-67	tomēr	_	_	_	_	_	_	_	_	_	_	_	_	q	tomēr	_	_	discourse|discourse	basic|enhanced	1-15|1-15	
1-14	68-70	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30an	būt	_	_	aux|aux	basic|enhanced	1-15|1-15	
1-15	71-78	pazudis	Masc	Sing	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Masc\|Number=Sing\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdmsnasnp	pazust	_	_	csubj|csubj	basic|enhanced	1-3|1-3	
1-16	78-79	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct|punct	basic|enhanced	1-15|1-15	
1-17	80-83	tev	*	Sing	Dat	*	*	*	*	*	*	Case=Dat\|Number=Sing\|Person=2\|PronType=Prs	2	*	pp20sdn	tu	*[1]	*->1-2	nsubj|nsubj	basic|enhanced	1-21|1-21	
1-18	84-86	ar	_	_	_	_	_	_	_	_	_	_	_	_	spsa	ar	_	_	case|case	basic|enhanced	1-19|1-19	
1-19	87-93	nožēlu	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	nožēla	_	_	obl|obl	basic|enhanced	1-21|1-21	
1-20	94-97	būs	*	*	*	*	*	Fut	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Fut\|VerbForm=Fin\|Voice=Act	3	*	vcnifii30an	būt	_	_	aux|aux	basic|enhanced	1-21|1-21	
1-21	98-106	jāatzīst	*	*	*	*	*	*	Nec	Act	*	Mood=Nec\|Polarity=Pos\|VerbForm=Fin\|Voice=Act	*	*	vmnd0t100an	atzīt	_	_	root|root	basic|enhanced	1-21|1-21	
1-22	106-107	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct|punct	basic|enhanced	1-30|1-30	
1-23	108-110	ka	_	_	_	_	_	_	_	_	_	_	_	_	cs	ka	_	_	mark|mark	basic|enhanced	1-30|1-30	
1-24	111-124	apkalpojošais	Masc	Sing	Nom	Pos	*	Pres	*	Pass	*	Aspect=Imp\|Case=Nom\|Definite=Def\|Degree=Pos\|Gender=Masc\|Number=Sing\|Tense=Pres\|VerbForm=Part\|Voice=Pass	*	Imp	vmnpdmsnapyp	apkalpot	_	_	amod|amod	basic|enhanced	1-25|1-25	
1-25	125-134	personāls	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn1	personāls	_	_	nsubj|nsubj	basic|enhanced	1-30|1-30	
1-26	135-139	šajā	Fem	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Sing\|Person=3\|PronType=Dem	3	*	pd3fsln	šī	_	_	det|det	basic|enhanced	1-27|1-27	
1-27	140-145	vietā	Fem	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Sing	*	*	ncfsl4	vieta	_	_	acl|acl	basic|enhanced	1-25|1-25	
1-28	146-149	nav	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Neg\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30ay	nebūt	_	_	aux|aux	basic|enhanced	1-30|1-30	
1-29	150-160	pietiekami	_	_	_	_	_	_	_	_	_	_	_	_	r0q	pietiekami	_	_	advmod|advmod	basic|enhanced	1-30|1-30	
