#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Šogad Aristoteļa svētkus svinēs divas dienas, un to rīkotāji sola vēl nebijušu vērienu.
1-1	0-5	Šogad	r0t	šogad	_	_	_	_	advmod	basic	1-4	
1-2	6-16	Aristoteļa	npmsg2	Aristotelis	event[1]|person[2]	*[1]|https://en.wikipedia.org/wiki/Aristotle[2]	*[1]	*->1-1	nmod	basic	1-3	
1-3	17-24	svētkus	ncmda1	svētki	event[1]	*[1]	*[1]	*->1-1	nsubj	basic	1-4	
1-4	25-31	svinēs	vmnift330an	svinēt	_	_	_	_	root	basic	1-4	
1-5	32-37	divas	mcsfpa	divas	_	_	_	_	nummod	basic	1-6	
1-6	38-44	dienas	ncfpa4	diena	_	_	_	_	obl	basic	1-4	
1-7	44-45	,	zc	,	_	_	_	_	punct	basic	1-11	
1-8	46-48	un	cc	un	_	_	_	_	cc	basic	1-11	
1-9	49-51	to	pd0mpgn	tas	_	_	*[1]	*->1-2	det	basic	1-10	
1-10	52-60	rīkotāji	ncmpn1	rīkotājs	_	_	_	_	nsubj	basic	1-11	
1-11	61-65	sola	vmnipt330an	solīt	_	_	_	_	conj	basic	1-4	
1-12	66-69	vēl	r0t	vēl	_	_	_	_	advmod	basic	1-13	
1-13	70-78	nebijušu	vcnpdmsaasnp	nebūt	_	_	_	_	amod	basic	1-14	
1-14	79-86	vērienu	ncmsa1	vēriens	_	_	_	_	obj	basic	1-11	
1-15	86-87	.	zs	.	_	_	_	_	punct	basic	1-4	

#Text=Nevarētu gan teikt, ka agrāk svētki būtu bijuši klusi un mierīgi.
2-1	89-97	Nevarētu	vonc0t300an	nevarēt	_	_	_	_	root	basic	2-1	
2-2	98-101	gan	q	gan	_	_	_	_	discourse	basic	2-3	
2-3	102-107	teikt	vmnn0t1000n	teikt	_	_	_	_	xcomp	basic	2-1	
2-4	107-108	,	zc	,	_	_	_	_	punct	basic	2-10	
2-5	109-111	ka	cs	ka	_	_	_	_	mark	basic	2-10	
2-6	112-117	agrāk	r0t	agrāk	_	_	_	_	advmod	basic	2-10	
2-7	118-124	svētki	ncmdn1	svētki	_	_	*[1]	*->1-3	nsubj	basic	2-10	
2-8	125-129	būtu	vcnc0ii00an	būt	_	_	_	_	aux	basic	2-10	
2-9	130-136	bijuši	vmnpdmpnasnp	būt	_	_	_	_	aux	basic	2-10	
2-10	137-142	klusi	rpm	klusi	_	_	_	_	ccomp	basic	2-3	
2-11	143-145	un	cc	un	_	_	_	_	cc	basic	2-12	
2-12	146-153	mierīgi	rpm	mierīgi	_	_	_	_	conj	basic	2-10	
2-13	153-154	.	zs	.	_	_	_	_	punct	basic	2-1	
