#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Noglāstīju ielenes gurnu un draudzīgi pārvilku tam segu.
1-1	0-10	Noglāstīju	vmnist31san	noglāstīt	_	_	root	basic	1-1	
1-2	11-18	ielenes	ncfsg5	ielene	_	_	nmod	basic	1-3	
1-3	19-24	gurnu	ncmsa1	gurns	*[1]	*->1-1	obj	basic	1-1	
1-4	25-27	un	cc	un	_	_	cc	basic	1-6	
1-5	28-37	draudzīgi	r0m	draudzīgi	_	_	advmod	basic	1-6	
1-6	38-46	pārvilku	vmnist11san	pārvilkt	_	_	conj	basic	1-1	
1-7	47-50	tam	pd0msdn	tas	*[1]	*->1-2	iobj	basic	1-6	
1-8	51-55	segu	ncfsa4	sega	_	_	obj	basic	1-6	
1-9	55-56	.	zs	.	_	_	punct	basic	1-1	

#Text=Mana roka tumsā sajuta segas gludo, tomēr pavisam viegli grubuļaino virsmu.
2-1	58-62	Mana	ps0fsnn	mana	*[3]	*->3-1	det	basic	2-2	
2-2	63-67	roka	ncfsn4	roka	_	_	nsubj	basic	2-4	
2-3	68-73	tumsā	ncfsl4	tumsa	_	_	obl	basic	2-4	
2-4	74-80	sajuta	vmnist130an	sajust	_	_	root	basic	2-4	
2-5	81-86	segas	ncfsg4	sega	_	_	nmod	basic	2-12	
2-6	87-92	gludo	afmsayp	gluds	_	_	amod	basic	2-12	
2-7	92-93	,	zc	,	_	_	punct	basic	2-11	
2-8	94-99	tomēr	cc	tomēr	_	_	cc	basic	2-11	
2-9	100-107	pavisam	r0q	pavisam	_	_	advmod	basic	2-10	
2-10	108-114	viegli	rpq	viegli	_	_	advmod	basic	2-11	
2-11	115-125	grubuļaino	affsayp	grubuļaina	*[2]	*->2-1	conj	basic	2-6	
2-12	126-132	virsmu	ncfsa4	virsma	*[2]	*->2-1	obj	basic	2-4	
2-13	132-133	.	zs	.	_	_	punct	basic	2-4	

#Text=Un man likās, ka tas ir kādā slepenā dūrienā izšūts roku darbs.
3-1	135-137	Un	cc	un	_	_	cc	basic	3-3	
3-2	138-141	man	pp10sdn	es	*[3]	*->3-2	obl	basic	3-3	
3-3	142-147	likās	vmyisi130an	likties	_	_	root	basic	3-3	
3-4	147-148	,	zc	,	_	_	punct	basic	3-13	
3-5	149-151	ka	cs	ka	_	_	mark	basic	3-13	
3-6	152-155	tas	pd0msnn	tas	*[2]	*->2-2	nsubj	basic	3-13	
3-7	156-158	ir	vcnipii30an	būt	_	_	cop	basic	3-13	
3-8	159-163	kādā	pi0fsln	kāda	_	_	det	basic	3-10	
3-9	164-171	slepenā	afmslnp	slepens	_	_	amod	basic	3-10	
3-10	172-179	dūrienā	ncmsl1	dūriens	_	_	obl	basic	3-11	
3-11	180-186	izšūts	vmnpdmsnpsnp	izšūt	_	_	amod	basic	3-13	
3-12	187-191	roku	ncfpg4	roka	*[2]	*->2-3	nmod	basic	3-13	
3-13	192-197	darbs	ncmsn1	darbs	*[2]	*->2-3	csubj	basic	3-3	
3-14	197-198	.	zs	.	_	_	punct	basic	3-3	

#Text=Es pielēcu kājās un cauru nakti bez jēgas klīdu ielās.
4-1	200-202	Es	pp10snn	es	*[3]	*->3-3	nsubj	basic	4-2	
4-2	203-210	pielēcu	vmnisi11san	pielēkt	_	_	root	basic	4-2	
4-3	211-216	kājās	ncfpl4	kāja	_	_	obl	basic	4-2	
4-4	217-219	un	cc	un	_	_	cc	basic	4-9	
4-5	220-225	cauru	affsanp	caura	_	_	amod	basic	4-6	
4-6	226-231	nakti	ncfsa6	nakts	_	_	obl	basic	4-9	
4-7	232-235	bez	spsg	bez	_	_	case	basic	4-8	
4-8	236-241	jēgas	ncfsg4	jēga	_	_	obl	basic	4-9	
4-9	242-247	klīdu	vmnisi11san	klīst	_	_	conj	basic	4-2	
4-10	248-253	ielās	ncfpl4	iela	_	_	obl	basic	4-9	
4-11	253-254	.	zs	.	_	_	punct	basic	4-2	

#Text=Un cerēju uz viņas žēlastību.
5-1	256-258	Un	cc	un	_	_	cc	basic	5-2	
5-2	259-265	cerēju	vmnist31san	cerēt	_	_	root	basic	5-2	
5-3	266-268	uz	spsg	uz	_	_	case	basic	5-5	
5-4	269-274	viņas	pp3fsgn	viņa	_	_	det	basic	5-5	
5-5	275-284	žēlastību	ncfsa4	žēlastība	_	_	iobj	basic	5-2	
5-6	284-285	.	zs	.	_	_	punct	basic	5-2	
