#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Vakar tikos ar dažiem no viņiem: NLI speciālistēm Daci Pūci un Tatjanu Ivanovu, iecirkņa inspektoru Rasimu Damirovu, kā arī Aivaru Stafecki un Arni Andersonu no dežūrdaļas.
1-1	0-5	Vakar	r0t	*	vakar	_	_	_	_	advmod	basic	1-2	
1-2	6-11	tikos	ncmpl1	*	tikties	_	_	_	_	root	basic	1-2	
1-3	12-14	ar	sppd	*	ar	_	_	_	_	case	basic	1-4	
1-4	15-21	dažiem	pi0mpdn	*	dažs	_	_	_	_	iobj	basic	1-2	
1-5	22-24	no	sppd	*	no	_	_	_	_	case	basic	1-6	
1-6	25-31	viņiem	pp3mpdn	*	viņš	_	_	_	_	compound	basic	1-4	
1-7	31-32	:	zo	*	:	_	_	_	_	punct	basic	1-10	
1-8	33-36	NLI	yp	*	NLI	organization	*	_	_	nmod	basic	1-9	
1-9	37-49	speciālistēm	ncfpd5	*	speciāliste	_	_	*->2-1	*[2]	nmod	basic	1-10	
1-10	50-54	Daci	npfsa5	*	Daci	person[1]	*[1]	*->2-2	*[2]	acl	basic	1-4	
1-11	55-59	Pūci	npfsa5	*	Pūce	person[1]	*[1]	*->2-2	*[2]	flat:name	basic	1-10	
1-12	60-62	un	cc	*	un	_	_	_	_	punct	basic	1-13	
1-13	63-70	Tatjanu	npfsa4	*	Tatjana	person[2]	*[2]	*->2-3	*[2]	conj	basic	1-10	
1-14	71-78	Ivanovu	npfsa4	*	Ivanova	person[2]	*[2]	*->2-3	*[2]	flat:name	basic	1-13	
1-15	78-79	,	zc	*	,	_	_	_	_	punct	basic	1-18	
1-16	80-88	iecirkņa	ncmsg2	*	iecirknis	_	_	*->1-1	*[1]	nmod	basic	1-17	
1-17	89-99	inspektoru	ncmpg1	*	inspektors	_	_	*->1-1	*[1]	nmod	basic	1-18	
1-18	100-106	Rasimu	npmsa1	*	Rasims	person[3]	*[3]	*->1-2	*[1]	conj	basic	1-10	
1-19	107-115	Damirovu	npmsa1	*	Damirovu	person[3]	*[3]	*->1-2	*[1]	flat:name	basic	1-18	
1-20	115-116	,	zc	*	,	_	_	_	_	punct	basic	1-23	
1-21	117-119	kā	cs	*	kā	_	_	_	_	cc	basic	1-23	
1-22	120-123	arī	q	*	arī	_	_	_	_	discourse	basic	1-21	
1-23	124-130	Aivaru	npmsa1	*	Aivars	person[4]	*[4]	_	_	conj	basic	1-10	
1-24	131-139	Stafecki	npmsa2	*	Stafeckis	person[4]	*[4]	_	_	flat:name	basic	1-23	
1-25	140-142	un	cc	*	un	_	_	_	_	cc	basic	1-26	
1-26	143-147	Arni	npmsa2	*	Arni	person[5]	*[5]	_	_	conj	basic	1-23	
1-27	148-157	Andersonu	npmsa1	*	Andersons	person[5]	*[5]	_	_	flat:name	basic	1-26	
1-28	158-160	no	spsg	*	no	_	_	_	_	case	basic	1-29	
1-29	161-171	dežūrdaļas	ncfsg4	*	dežūrdaļa	_	_	_	_	nmod	basic	1-23	
1-30	171-172	.	zs	*	.	_	_	_	_	punct	basic	1-2	
