#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Ja izdosies vienoties ar sinoptiķiem un tie nodrošinās pietiekami biezu miglas slāni, varēsi pat iztēloties, ka gaisa trošu tramvajiņš, kas pazūd miglā, patiešām dodas uz Materhorna vai Jungfrau virsotni, nevis tepat pāri Gaujai.
1-1	0-2	Ja	cs	*	ja	_	_	_	_	mark	basic	1-2	
1-2	3-11	izdosies	vmyifti30an	*	izdoties	_	_	_	_	advcl	basic	1-14	
1-3	12-21	vienoties	vmyn0i2000n	*	vienoties	_	_	_	_	ccomp	basic	1-2	
1-4	22-24	ar	sppd	*	ar	_	_	_	_	case	basic	1-5	
1-5	25-36	sinoptiķiem	ncmpd2	*	sinoptiķis	_	_	*->1-1	*[1]	iobj	basic	1-3	
1-6	37-39	un	cc	*	un	_	_	_	_	cc	basic	1-8	
1-7	40-43	tie	pd0mpnn	*	tas	_	_	*->1-2	*[1]	nsubj	basic	1-8	
1-8	44-54	nodrošinās	vmnift330an	*	nodrošināt	_	_	_	_	conj	basic	1-2	
1-9	55-65	pietiekami	r0q	*	pietiekami	_	_	_	_	advmod	basic	1-10	
1-10	66-71	biezu	affsanp	*	bieza	_	_	_	_	amod	basic	1-12	
1-11	72-78	miglas	ncfsg4	*	migla	_	_	_	_	nmod	basic	1-12	
1-12	79-84	slāni	ncmsa2	*	slānis	_	_	_	_	obj	basic	1-8	
1-13	84-85	,	zc	*	,	_	_	_	_	punct	basic	1-8	
1-14	86-92	varēsi	vonift32san	*	varēt	_	_	_	_	root	basic	1-14	
1-15	93-96	pat	q	*	pat	_	_	_	_	discourse	basic	1-16	
1-16	97-107	iztēloties	vmyn0t2000n	*	iztēloties	_	_	_	_	xcomp	basic	1-14	
1-17	107-108	,	zc	*	,	_	_	_	_	punct	basic	1-28	
1-18	109-111	ka	cs	*	ka	_	_	_	_	mark	basic	1-28	
1-19	112-117	gaisa	ncmsg1	*	gaiss	_	_	_	_	nmod	basic	1-20	
1-20	118-123	trošu	ncfpg5	*	trose	_	_	_	_	nmod	basic	1-21	
1-21	124-134	tramvajiņš	ncmsn1	*	tramvajiņš	_	_	*->3-1	*[3]	nsubj	basic	1-28	
1-22	134-135	,	zc	*	,	_	_	_	_	punct	basic	1-24	
1-23	136-139	kas	pr000nn	*	kas	_	_	*->3-2	*[3]	nsubj	basic	1-24	
1-24	140-145	pazūd	vmnipi130an	*	pazust	_	_	_	_	acl	basic	1-21	
1-25	146-151	miglā	ncfsl4	*	migla	_	_	_	_	obl	basic	1-24	
1-26	151-152	,	zc	*	,	_	_	_	_	punct	basic	1-24	
1-27	153-161	patiešām	q	*	patiešām	_	_	_	_	discourse	basic	1-28	
1-28	162-167	dodas	vmyipti30an	*	doties	_	_	_	_	ccomp	basic	1-16	
1-29	168-170	uz	spsa	*	uz	_	_	_	_	case	basic	1-33	
1-30	171-181	Materhorna	npmsg1	*	Materhorns	location	https://en.wikipedia.org/wiki/Matterhorn	_	_	nmod	basic	1-33	
1-31	182-185	vai	cc	*	vai	_	_	_	_	cc	basic	1-32	
1-32	186-194	Jungfrau	np0000	*	Jungfrau	location	https://en.wikipedia.org/wiki/Jungfrau	_	_	conj	basic	1-30	
1-33	195-203	virsotni	ncfsa5	*	virsotne	_	_	_	_	obl	basic	1-28	
1-34	203-204	,	zc	*	,	_	_	_	_	punct	basic	1-36	
1-35	205-210	nevis	cc	*	nevis	_	_	_	_	cc	basic	1-36	
1-36	211-216	tepat	r0p	*	tepat	_	_	_	_	conj	basic	1-33	
1-37	217-221	pāri	r0p	*	pāri	_	_	_	_	case	basic	1-38	
1-38	222-228	Gaujai	npfsd4	*	Gauja	location	https://en.wikipedia.org/wiki/Gauja	_	_	conj	basic	1-33	
1-39	228-229	.	zs	*	.	_	_	_	_	punct	basic	1-14	

#Text=Kādu no vietējiem krogiem iespējams asociēt ar Svētā Bernarda klosteri, bet kādu no klaiņojošajiem suņiem, uzkarinot tam kaklā brendija mučeli, pasludināt par sanbernāru Bariju, kurš izglābis tūkstošiem dzīvību.
2-1	231-235	Kādu	pi0msan	*	kāds	_	_	_	_	obj	basic	2-6	
2-2	236-238	no	sppd	*	no	_	_	_	_	case	basic	2-4	
2-3	239-248	vietējiem	armpdnp	*	vietējs	_	_	_	_	amod	basic	2-4	
2-4	249-256	krogiem	ncmpd1	*	krogs	_	_	_	_	compound	basic	2-1	
2-5	257-266	iespējams	armsnnp	*	iespējams	_	_	_	_	root	basic	2-5	
2-6	267-274	asociēt	vmnn0t2000n	*	asociēt	_	_	_	_	ccomp	basic	2-5	
2-7	275-277	ar	spsa	*	ar	_	_	_	_	case	basic	2-10	
2-8	278-283	Svētā	afmsgyp	*	svēts	location[1]	https://en.wikipedia.org/wiki/Mount\_St\_Bernard\_Abbey[1]	_	_	amod	basic	2-9	
2-9	284-292	Bernarda	npmsg1	*	Bernards	location[1]	https://en.wikipedia.org/wiki/Mount\_St\_Bernard\_Abbey[1]	_	_	nmod	basic	2-10	
2-10	293-301	klosteri	ncmsa2	*	klosteris	location[1]	https://en.wikipedia.org/wiki/Mount\_St\_Bernard\_Abbey[1]	_	_	iobj	basic	2-6	
2-11	301-302	,	zc	*	,	_	_	_	_	punct	basic	2-24	
2-12	303-306	bet	cc	*	bet	_	_	_	_	cc	basic	2-24	
2-13	307-311	kādu	pi0msan	*	kāds	_	_	_	_	obj	basic	2-24	
