#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Bijušās Jelgavas Būvmateriālu un konstrukciju rūpnīcas teritorijā Neretas ielā 1 tika pārņemta ražotne, kurā top transporta betons (to atšķirībā no dzelzsbetona piegādā tieši klientam).
1-1	0-7	Bijušās	vmypdfpnasnp	bīties	_	_	_	_	amod	basic	1-6	
1-2	8-16	Jelgavas	npfsg4	Jelgava	organization[1]|GPE[2]	*[1]|https://en.wikipedia.org/wiki/Jelgava[2]	_	_	nmod	basic	1-6	
1-3	17-29	Būvmateriālu	ncmdg1	būvmateriāli	organization[1]	*[1]	_	_	nmod	basic	1-6	
1-4	30-32	un	cc	un	organization[1]	*[1]	_	_	cc	basic	1-5	
1-5	33-45	konstrukciju	ncfpg4	konstrukcija	organization[1]	*[1]	_	_	conj	basic	1-3	
1-6	46-54	rūpnīcas	ncfsg4	rūpnīca	organization[1]	*[1]	_	_	nmod	basic	1-7	
1-7	55-65	teritorijā	ncfsl4	teritorija	_	_	*[1]	*->1-1	obl	basic	1-12	
1-8	66-73	Neretas	npfsg4	Nereta	location[3]	*[3]	*[1]	*->1-2	nmod	basic	1-9	
1-9	74-78	ielā	ncfsl4	iela	location[3]	*[3]	*[1]	*->1-2	acl	basic	1-7	
1-10	79-80	1	xn	1	location[3]	*[3]	*[1]	*->1-2	acl	basic	1-9	
1-11	81-85	tika	vtnisi130an	tikt	_	_	_	_	aux	basic	1-12	
1-12	86-94	pārņemta	vmnpdfsnpsnp	pārņemt	_	_	_	_	root	basic	1-12	
1-13	95-102	ražotne	ncfsn5	ražotne	_	_	*[2]	*->2-1	nsubj:pass	basic	1-12	
1-14	102-103	,	zc	,	_	_	_	_	punct	basic	1-16	
1-15	104-108	kurā	pr0fsln	kura	_	_	*[2]	*->2-2	obl	basic	1-16	
1-16	109-112	top	vmnipi130an	tapt	_	_	_	_	acl	basic	1-13	
1-17	113-123	transporta	ncmsg1	transports	_	_	*[6]	*->6-1	nmod	basic	1-18	
1-18	124-130	betons	ncmsn1	betons	_	_	*[6]	*->6-1	nsubj	basic	1-16	
1-19	131-132	(	zb	(	_	_	_	_	punct	basic	1-24	
1-20	132-134	to	pd0msan	tas	_	_	*[6]	*->6-2	obj	basic	1-24	
1-21	135-144	atšķirībā	ncfsl4	atšķirība	_	_	_	_	obl	basic	1-24	
1-22	145-147	no	spsg	no	_	_	_	_	case	basic	1-23	
1-23	148-160	dzelzsbetona	ncmsg1	dzelzsbetons	_	_	_	_	iobj	basic	1-21	
1-24	161-168	piegādā	vmnipt230an	piegādāt	_	_	_	_	parataxis	basic	1-18	
1-25	169-174	tieši	q	tieši	_	_	_	_	discourse	basic	1-26	
1-26	175-183	klientam	ncmsd1	klients	_	_	_	_	iobj	basic	1-24	
1-27	183-184	)	zb	)	_	_	_	_	punct	basic	1-24	
1-28	184-185	.	zs	.	_	_	_	_	punct	basic	1-12	

#Text=Lai nodrošinātu betona piegādi, būtiska bija LGA palīdzība, kas garantēja kredītu, un 2007.gada rudenī tika iegādātas trīs automašīnas «Volvo» ar vācu firmas «Statter» deviņu kubikmetru betona maisītājiem (profesionāļu žargonā - mikseriem).
2-1	187-190	Lai	cs	lai	_	_	_	_	mark	basic	2-2	
2-2	191-202	nodrošinātu	vmnc0t300an	nodrošināt	_	_	_	_	advcl	basic	2-6	
2-3	203-209	betona	ncmsg1	betons	_	_	*[6]	*->6-3	nmod	basic	2-4	
2-4	210-217	piegādi	ncfsa5	piegāde	_	_	_	_	obj	basic	2-2	
2-5	217-218	,	zc	,	_	_	_	_	punct	basic	2-2	
2-6	219-226	būtiska	affsnnp	būtiska	_	_	_	_	root	basic	2-6	
