#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text="Tas parāda mūsu neprasmi informēt, ka elektroenerģija nerodas rozetē.
1-1	0-1	"	zq	*	"	_	_	punct	basic	1-3	
1-2	1-4	Tas	pd0msnn	*	tas	_	_	nsubj	basic	1-3	
1-3	5-11	parāda	vmnipt330an	*	parādīt	_	_	root	basic	1-3	
1-4	12-16	mūsu	pp10pgn	*	mēs	_	_	det	basic	1-5	
1-5	17-25	neprasmi	ncfsa5	*	neprasme	_	_	obj	basic	1-3	
1-6	26-34	informēt	vmnn0t2000n	*	informēt	_	_	acl	basic	1-5	
1-7	34-35	,	zc	*	,	_	_	punct	basic	1-10	
1-8	36-38	ka	cs	*	ka	_	_	mark	basic	1-10	
1-9	39-54	elektroenerģija	ncfsn4	*	elektroenerģija	_	_	nsubj	basic	1-10	
1-10	55-62	nerodas	vmyipi130ay	*	nerasties	_	_	ccomp	basic	1-6	
1-11	63-69	rozetē	ncfsl5	*	rozete	_	_	obl	basic	1-10	
1-12	69-70	.	zs	*	.	_	_	punct	basic	1-3	

#Text=Liela daļa cilvēku tic, ka elektroenerģija tur vienmēr ir bijusi un būs neatkarīgi ne no kā," viņš turpināja.
2-1	72-77	Liela	affsnnp	*	liela	_	_	amod	basic	2-2	
2-2	78-82	daļa	ncfsn4	*	daļa	_	_	nsubj	basic	2-4	
2-3	83-90	cilvēku	ncmpg1	*	cilvēks	_	_	nmod	basic	2-2	
2-4	91-94	tic	vmnipt330an	*	ticēt	_	_	parataxis	basic	2-21	
2-5	94-95	,	zc	*	,	_	_	punct	basic	2-11	
2-6	96-98	ka	cs	*	ka	_	_	mark	basic	2-11	
2-7	99-114	elektroenerģija	ncfsn4	*	elektroenerģija	_	_	nsubj	basic	2-11	
2-8	115-118	tur	r0p	*	tur	_	_	advmod	basic	2-11	
2-9	119-126	vienmēr	r0t	*	vienmēr	_	_	advmod	basic	2-11	
2-10	127-129	ir	vcnipii30an	*	būt	_	_	aux	basic	2-11	
