#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Filmēšanās seriālā un kāpšana uz Dailes teātra skatuves izrādē “Manu sievu sauc Moriss” nav vienīgais iemesls, kāpēc Egons ik nedēļu sēžas savā “Hondā” un mēro ceļu no Liepājas uz Rīgu.
1-1	0-10	Filmēšanās	ncfsnr	filmēšanās	_	_	_	_	nsubj	basic	1-18	
1-2	11-18	seriālā	arfsnyp	seriāla	_	_	_	_	dep	basic	1-1	
1-3	19-21	un	cc	un	_	_	_	_	cc	basic	1-4	
1-4	22-29	kāpšana	ncfsn4	kāpšana	_	_	_	_	conj	basic	1-1	
1-5	30-32	uz	spsg	uz	_	_	_	_	case	basic	1-8	
1-6	33-39	Dailes	npfsg5	daile	organization[1]	https://en.wikipedia.org/wiki/Dailes\_Theatre[1]	_	_	nmod	basic	1-7	
1-7	40-46	teātra	ncmsg2	teātris	organization[1]	https://en.wikipedia.org/wiki/Dailes\_Theatre[1]	_	_	nmod	basic	1-8	
1-8	47-55	skatuves	ncfsg5	skatuve	_	_	_	_	obl	basic	1-4	
1-9	56-62	izrādē	ncfsl5	izrāde	_	_	*[1]	*->1-1	nmod	basic	1-13	
1-10	63-64	“	zq	“	product[2]	*[2]	*[1]	*->1-2	punct	basic	1-13	
1-11	64-68	Manu	ps0fsan	mana	product[2]	*[2]	*[1]	*->1-2	det	basic	1-12	
1-12	69-74	sievu	ncfsa4	sieva	product[2]	*[2]	*[1]	*->1-2	obj	basic	1-13	
1-13	75-79	sauc	vmnipt130an	saukt	product[2]	*[2]	*[1]	*->1-2	obl	basic	1-4	
1-14	80-86	Moriss	npmsn1	Moriss	product[2]	*[2]	*[1]	*->1-2	acl	basic	1-13	
1-15	86-87	”	zq	”	product[2]	*[2]	*[1]	*->1-2	punct	basic	1-13	
1-16	88-91	nav	vcnipii30ay	nebūt	_	_	_	_	cop	basic	1-18	
1-17	92-101	vienīgais	armsnyp	vienīgs	_	_	_	_	amod	basic	1-18	
1-18	102-109	iemesls	ncmsn1	iemesls	_	_	_	_	root	basic	1-18	
1-19	109-110	,	zc	,	_	_	_	_	punct	basic	1-24	
1-20	111-116	kāpēc	r0c	kāpēc	_	_	_	_	advmod	basic	1-24	
1-21	117-122	Egons	npmsn1	Egons	person	https://lv.wikipedia.org/wiki/Egons\_Dombrovskis	*[5]	*->5-1	nsubj	basic	1-24	
1-22	123-125	ik	q	ik	_	_	_	_	discourse	basic	1-23	
1-23	126-132	nedēļu	ncfpg4	nedēļa	_	_	_	_	obl	basic	1-24	
1-24	133-138	sēžas	vmyipi130an	sēsties	_	_	_	_	acl	basic	1-18	
1-25	139-143	savā	ps0fsln	sava	_	_	_	_	det	basic	1-27	
1-26	144-145	“	zq	“	product[3]	*[3]	_	_	punct	basic	1-27	
1-27	145-150	Hondā	npfsl4	Honda	product[3]|product[4]	*[3]|https://en.wikipedia.org/wiki/Honda[4]	_	_	obl	basic	1-24	
1-28	150-151	”	zq	”	product[3]	*[3]	_	_	punct	basic	1-27	
1-29	152-154	un	cc	un	_	_	_	_	cc	basic	1-30	
1-30	155-159	mēro	vmnipt230an	mērot	_	_	_	_	conj	basic	1-24	
1-31	160-164	ceļu	ncmsa1	ceļš	_	_	_	_	obj	basic	1-30	
1-32	165-167	no	spsg	no	_	_	_	_	case	basic	1-33	
1-33	168-176	Liepājas	npfsg4	Liepāja	GPE	https://en.wikipedia.org/wiki/Liepāja	_	_	obl	basic	1-30	
1-34	177-179	uz	spsa	uz	_	_	_	_	case	basic	1-35	
1-35	180-184	Rīgu	npfsa4	Rīga	GPE	https://en.wikipedia.org/wiki/Riga	_	_	obl	basic	1-30	
1-36	184-185	.	zs	.	_	_	_	_	punct	basic	1-18	

#Text=Šeit ir arī viņa mājas un ģimene – sieva Evita.
2-1	187-191	Šeit	r0p	šeit	_	_	_	_	advmod	basic	2-2	
2-2	192-194	ir	vmnipii30an	būt	_	_	_	_	root	basic	2-2	
2-3	195-198	arī	q	arī	_	_	_	_	discourse	basic	2-5	
2-4	199-203	viņa	pp3msgn	viņš	_	_	*[5]	*->5-2	det	basic	2-5	
2-5	204-209	mājas	ncfsg4	māja	_	_	_	_	nsubj	basic	2-2	
2-6	210-212	un	cc	un	_	_	_	_	cc	basic	2-7	
2-7	213-219	ģimene	ncfsn5	ģimene	_	_	_	_	conj	basic	2-5	
2-8	220-221	–	zd	–	_	_	_	_	punct	basic	2-10	
2-9	222-227	sieva	ncfsn4	sieva	_	_	*[7]	*->7-1	nmod	basic	2-10	
2-10	228-233	Evita	npfsn4	Evita	person	*	*[7]	*->7-2	acl	basic	2-7	
2-11	233-234	.	zs	.	_	_	_	_	punct	basic	2-2	

