#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Domājams, ka premjera amatā V. Putins ir iecerējis arī turpmāk būt galvenais noteicējs valstī, taču Konstitūcija paredz, ka prezidentam ir lielākas pilnvaras nekā premjeram, un analītiķi pauž bažas, ka iespējama nestabilitāte, ja D. Medvedevs nolemtu atbrīvoties no V. Putina ietekmes un īstenot patstāvīgu politiku.
1-1	0-8	Domājams	vmnpdmsnppnp	*	domāt	_	_	root	basic	1-1	
1-2	8-9	,	zc	*	,	_	_	punct	basic	1-9	
1-3	10-12	ka	cs	*	ka	_	_	mark	basic	1-9	
1-4	13-21	premjera	ncmsg1	*	premjers	_	_	nmod	basic	1-5	
1-5	22-27	amatā	ncmsl1	*	amats	_	_	obl	basic	1-9	
1-6	28-30	V.	yp	*	V.	person[1]	https://en.wikipedia.org/wiki/Vladimir\_Putin[1]	nsubj	basic	1-9	
1-7	31-37	Putins	npmsn1	*	Putins	person[1]	https://en.wikipedia.org/wiki/Vladimir\_Putin[1]	flat:name	basic	1-6	
1-8	38-40	ir	vcnipii30an	*	būt	_	_	aux	basic	1-9	
1-9	41-50	iecerējis	vmnpdmsnasnp	*	iecerēt	_	_	csubj	basic	1-1	
1-10	51-54	arī	q	*	arī	_	_	discourse	basic	1-11	
1-11	55-62	turpmāk	r0t	*	turpmāk	_	_	advmod	basic	1-12	
1-12	63-66	būt	vcnn0ii000n	*	būt	_	_	ccomp	basic	1-9	
1-13	67-76	galvenais	armsnyp	*	galvenais	_	_	amod	basic	1-14	
1-14	77-86	noteicējs	ncmsn1	*	noteicējs	_	_	obl	basic	1-12	
1-15	87-93	valstī	ncfsl6	*	valsts	_	_	acl	basic	1-14	
1-16	93-94	,	zc	*	,	_	_	punct	basic	1-19	
1-17	95-99	taču	cc	*	taču	_	_	cc	basic	1-19	
1-18	100-112	Konstitūcija	ncfsn4	*	konstitūcija	entity	https://en.wikipedia.org/wiki/Constitution\_of\_Russia	nsubj	basic	1-19	
1-19	113-119	paredz	vmnipt330an	*	paredzēt	_	_	conj	basic	1-1	
1-20	119-120	,	zc	*	,	_	_	punct	basic	1-23	
1-21	121-123	ka	cs	*	ka	_	_	mark	basic	1-23	
1-22	124-135	prezidentam	ncmsd1	*	prezidents	_	_	obl	basic	1-23	
1-23	136-138	ir	vmnipii30an	*	būt	_	_	ccomp	basic	1-19	
1-24	139-147	lielākas	affpnnc	*	liela	_	_	amod	basic	1-25	
1-25	148-157	pilnvaras	ncfpn4	*	pilnvara	_	_	nsubj	basic	1-23	
1-26	158-162	nekā	cs	*	nekā	_	_	mark	basic	1-27	
1-27	163-172	premjeram	ncmsd1	*	premjers	_	_	acl	basic	1-25	
1-28	172-173	,	zc	*	,	_	_	punct	basic	1-31	
1-29	174-176	un	cc	*	un	_	_	cc	basic	1-31	
1-30	177-186	analītiķi	ncfsa5	*	analītiķe	_	_	nsubj	basic	1-31	
1-31	187-191	pauž	vmnipt130an	*	paust	_	_	conj	basic	1-1	
1-32	192-197	bažas	ncfda4	*	bažas	_	_	obj	basic	1-31	
1-33	197-198	,	zc	*	,	_	_	punct	basic	1-35	
1-34	199-201	ka	cs	*	ka	_	_	mark	basic	1-35	
1-35	202-211	iespējama	arfsnnp	*	iespējama	_	_	acl	basic	1-32	
1-36	212-225	nestabilitāte	ncfsn5	*	nestabilitāte	_	_	nsubj	basic	1-35	
1-37	225-226	,	zc	*	,	_	_	punct	basic	1-41	
1-38	227-229	ja	cs	*	ja	_	_	mark	basic	1-41	
1-39	230-232	D.	yp	*	D.	person[2]	https://en.wikipedia.org/wiki/Dmitry\_Medvedev[2]	nsubj	basic	1-41	
1-40	233-242	Medvedevs	npmsn1	*	Medvedevs	person[2]	https://en.wikipedia.org/wiki/Dmitry\_Medvedev[2]	flat:name	basic	1-39	
1-41	243-250	nolemtu	vmnc0t100an	*	nolemt	_	_	advcl	basic	1-35	
1-42	251-262	atbrīvoties	vmyn0i2000n	*	atbrīvoties	_	_	ccomp	basic	1-41	
1-43	263-265	no	spsg	*	no	_	_	case	basic	1-46	
1-44	266-268	V.	yp	*	V.	person[3]	https://en.wikipedia.org/wiki/Vladimir\_Putin[3]	nmod	basic	1-46	
1-45	269-275	Putina	npmsg1	*	Putins	person[3]	https://en.wikipedia.org/wiki/Vladimir\_Putin[3]	flat:name	basic	1-44	
1-46	276-284	ietekmes	ncfsg5	*	ietekme	_	_	iobj	basic	1-42	
1-47	285-287	un	cc	*	un	_	_	cc	basic	1-48	
1-48	288-295	īstenot	vmnn0t2000n	*	īstenot	_	_	conj	basic	1-42	
1-49	296-306	patstāvīgu	affsanp	*	patstāvīga	_	_	amod	basic	1-50	
1-50	307-315	politiku	ncfsa4	*	politika	_	_	obj	basic	1-48	
1-51	315-316	.	zs	*	.	_	_	punct	basic	1-1	
