#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=- Tev karsti nav?
1-1	0-1	-	_	_	_	_	_	_	_	_	_	_	_	_	zd	-	punct	basic	1-3	
1-2	2-5	Tev	*	Sing	Dat	*	*	*	*	*	*	Case=Dat\|Number=Sing\|Person=2\|PronType=Prs	2	*	pp20sdn	tu	obl	basic	1-3	
1-3	6-12	karsti	*	*	*	Pos	*	*	*	*	*	Degree=Pos	*	*	rpm	karsti	root	basic	1-3	
1-4	13-16	nav	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Neg\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30ay	nebūt	cop	basic	1-3	
1-5	16-17	?	_	_	_	_	_	_	_	_	_	_	_	_	zs	?	punct	basic	1-3	

#Text=Kažoku negribi novilkt?
2-1	19-25	Kažoku	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa1	kažoks	obj	basic	2-3	
2-2	26-33	negribi	*	Sing	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Number=Sing\|Person=2\|Polarity=Neg\|Tense=Pres\|VerbForm=Fin\|Voice=Act	2	*	vonipt32say	negribēt	root	basic	2-2	
2-3	34-41	novilkt	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t1000n	novilkt	xcomp	basic	2-2	
2-4	41-42	?	_	_	_	_	_	_	_	_	_	_	_	_	zs	?	punct	basic	2-2	
