#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Es solīju koku nozāģēt.
1-1	0-2	Es	pp10snn	*	es	*->1-1	*[1]	nsubj	basic	1-2	
1-2	3-9	solīju	vmnist31san	*	solīt	_	_	root	basic	1-2	
1-3	10-14	koku	ncmsa1	*	koks	_	_	obj	basic	1-4	
1-4	15-22	nozāģēt	vmnn0t2000n	*	nozāģēt	_	_	ccomp	basic	1-2	
1-5	22-23	.	zs	*	.	_	_	punct	basic	1-2	

#Text=Tajā pašā dienā es teicu tavam tēvam, ka osi nozāģēšu.
2-1	25-29	Tajā	pd0fsln	*	tā	_	_	det	basic	2-3	
2-2	30-34	pašā	pg0fsln	*	pati	_	_	compound	basic	2-1	
2-3	35-40	dienā	ncfsl4	*	diena	_	_	obl	basic	2-5	
2-4	41-43	es	pp10snn	*	es	*->1-2	*[1]	nsubj	basic	2-5	
2-5	44-49	teicu	vmnist11san	*	teikt	_	_	root	basic	2-5	
2-6	50-55	tavam	ps0msdn	*	tavs	_	_	det	basic	2-7	
2-7	56-61	tēvam	ncmsd1	*	tēvs	_	_	iobj	basic	2-5	
2-8	61-62	,	zc	*	,	_	_	punct	basic	2-11	
2-9	63-65	ka	cs	*	ka	_	_	mark	basic	2-11	
2-10	66-69	osi	ncmsa2	*	osis	_	_	obj	basic	2-11	
2-11	70-78	nozāģēšu	vmnift21san	*	nozāģēt	_	_	ccomp	basic	2-5	
2-12	78-79	.	zs	*	.	_	_	punct	basic	2-5	

#Text=Vai par to ir jāraud?
3-1	81-84	Vai	q	*	vai	_	_	discourse	basic	3-5	
3-2	85-88	par	spsa	*	par	_	_	case	basic	3-3	
3-3	89-91	to	pd0msan	*	tas	_	_	iobj	basic	3-5	
3-4	92-94	ir	vcnipii30an	*	būt	_	_	aux	basic	3-5	
3-5	95-101	jāraud	vmnd0t300an	*	raudāt	_	_	root	basic	3-5	
3-6	101-102	?	zs	*	?	_	_	punct	basic	3-5	
