#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Ja ģimenē ir fiziska, emocionāla, seksuāla vardarbība, ja ir pārmērīga aprūpe, ja pusaudzis izjūt vecāku intereses trūkumu, ja pārāk agri pusaudzim liek būt patstāvīgam un neatkarīgam, ja izvirza pārlieku augstas prasības.
1-1	0-2	Ja	_	_	_	_	_	_	_	_	_	_	_	_	cs	ja	_	_	mark|mark	basic|enhanced	1-3|1-3	
1-2	3-9	ģimenē	Fem	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Sing	*	*	ncfsl5	ģimene	_	_	obl|obl	basic|enhanced	1-3|1-3	
1-3	10-12	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipii30an	būt	_	_	root|root	basic|enhanced	1-3|1-3	
1-4	13-20	fiziska	Fem	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	arfsnnp	fiziska	_	_	amod|amod	basic|enhanced	1-9|1-9	
1-5	20-21	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct|punct	basic|enhanced	1-6|1-6	
1-6	22-32	emocionāla	Fem	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	affsnnp	emocionāla	_	_	conj|conj	basic|enhanced	1-4|1-4	
1-7	32-33	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct|punct	basic|enhanced	1-8|1-8	
1-8	34-42	seksuāla	Fem	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	affsnnp	seksuāla	_	_	conj|conj	basic|enhanced	1-4|1-4	
1-9	43-53	vardarbība	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	vardarbība	_	_	nsubj|nsubj	basic|enhanced	1-3|1-3	
1-10	53-54	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct|punct	basic|enhanced	1-12|1-12	
1-11	55-57	ja	_	_	_	_	_	_	_	_	_	_	_	_	cs	ja	_	_	mark|mark	basic|enhanced	1-12|1-12	
1-12	58-60	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipii30an	būt	_	_	conj|conj	basic|enhanced	1-3|1-3	
1-13	61-70	pārmērīga	Fem	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	affsnnp	pārmērīga	_	_	amod|amod	basic|enhanced	1-14|1-14	
1-14	71-77	aprūpe	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn5	aprūpe	_	_	nsubj|nsubj	basic|enhanced	1-12|1-12	
1-15	77-78	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct|punct	basic|enhanced	1-18|1-18	
1-16	79-81	ja	_	_	_	_	_	_	_	_	_	_	_	_	cs	ja	_	_	mark|mark	basic|enhanced	1-18|1-18	
1-17	82-91	pusaudzis	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn2	pusaudzis	*[1]	*->1-1	nsubj|nsubj	basic|enhanced	1-18|1-18	
1-18	92-97	izjūt	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt130an	izjust	_	_	conj|conj	basic|enhanced	1-3|1-3	
1-19	98-104	vecāku	Masc	Ptan	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Ptan	*	*	ncmdg1	vecāki	_	_	nmod|nmod	basic|enhanced	1-20|1-20	
1-20	105-114	intereses	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg5	interese	_	_	nmod|nmod	basic|enhanced	1-21|1-21	
1-21	115-122	trūkumu	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa1	trūkums	_	_	obj|obj	basic|enhanced	1-18|1-18	
1-22	122-123	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct|punct	basic|enhanced	1-27|1-27	
1-23	124-126	ja	_	_	_	_	_	_	_	_	_	_	_	_	cs	ja	_	_	mark|mark	basic|enhanced	1-27|1-27	
1-24	127-132	pārāk	_	_	_	_	_	_	_	_	_	_	_	_	r0q	pārāk	_	_	advmod|advmod	basic|enhanced	1-25|1-25	
1-25	133-137	agri	*	*	*	Pos	*	*	*	*	*	Degree=Pos	*	*	rpt	agri	_	_	advmod|advmod	basic|enhanced	1-27|1-27	
1-26	138-147	pusaudzim	Masc	Sing	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Sing	*	*	ncmsd2	pusaudzis	*[1]	*->1-2	iobj|iobj	basic|enhanced	1-27|1-27	
1-27	148-152	liek	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt130an	likt	_	_	conj|conj	basic|enhanced	1-3|1-3	
1-28	153-156	būt	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vcnn0ii000n	būt	_	_	cop|cop	basic|enhanced	1-29|1-29	
1-29	157-168	patstāvīgam	Masc	Sing	Dat	Pos	*	*	*	*	*	Case=Dat\|Degree=Pos\|Gender=Masc\|Number=Sing	*	*	afmsdnp	patstāvīgs	_	_	ccomp|ccomp	basic|enhanced	1-27|1-27	
1-30	169-171	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	_	_	cc|cc	basic|enhanced	1-31|1-31	
1-31	172-183	neatkarīgam	Masc	Sing	Dat	Pos	*	*	*	*	*	Case=Dat\|Degree=Pos\|Gender=Masc\|Number=Sing	*	*	afmsdnp	neatkarīgs	_	_	conj|conj	basic|enhanced	1-29|1-29	
1-32	183-184	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct|punct	basic|enhanced	1-34|1-34	
1-33	185-187	ja	_	_	_	_	_	_	_	_	_	_	_	_	cs	ja	_	_	mark|mark	basic|enhanced	1-34|1-34	
1-34	188-195	izvirza	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt330an	izvirzīt	_	_	conj|conj	basic|enhanced	1-3|1-3	
1-35	196-204	pārlieku	_	_	_	_	_	_	_	_	_	_	_	_	r0q	pārlieku	_	_	advmod|advmod	basic|enhanced	1-36|1-36	
1-36	205-212	augstas	Fem	Plur	Acc	Pos	*	*	*	*	*	Case=Acc\|Degree=Pos\|Gender=Fem\|Number=Plur	*	*	affpanp	augsta	_	_	amod|amod	basic|enhanced	1-37|1-37	
1-37	213-221	prasības	Fem	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Plur	*	*	ncfpa4	prasība	_	_	obj|obj	basic|enhanced	1-34|1-34	
1-38	221-222	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	punct|punct	basic|enhanced	1-3|1-3	
