#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=B. Vītoliņa: – Šis ir ļoti sāpīgs jautājums.
1-1	0-2	B.	yp	*	B.	person[1]	*[1]	*->4-1	*[4]	root	basic	1-1	
1-2	3-11	Vītoliņa	npfsn4	*	Vītoliņa	person[1]	*[1]	*->4-1	*[4]	flat:name	basic	1-1	
1-3	11-12	:	zo	*	:	_	_	_	_	punct	basic	1-1	
1-4	13-14	–	zd	*	–	_	_	_	_	punct	basic	1-9	
1-5	15-18	Šis	pd0msnn	*	šis	_	_	*->1-1	*[1]	nsubj	basic	1-9	
1-6	19-21	ir	vcnipii30an	*	būt	_	_	_	_	cop	basic	1-9	
1-7	22-26	ļoti	r0q	*	ļoti	_	_	_	_	advmod	basic	1-8	
1-8	27-33	sāpīgs	afmsnnp	*	sāpīgs	_	_	_	_	amod	basic	1-9	
1-9	34-43	jautājums	ncmsn1	*	jautājums	_	_	*->1-2	*[1]	parataxis	basic	1-1	
1-10	43-44	.	zs	*	.	_	_	_	_	punct	basic	1-9	

#Text=Cilvēki zvana ļoti daudz un raksta daudz.
2-1	46-53	Cilvēki	ncmpn1	*	cilvēks	_	_	_	_	nsubj	basic	2-2	
2-2	54-59	zvana	vmnipt330an	*	zvanīt	_	_	_	_	root	basic	2-2	
2-3	60-64	ļoti	r0q	*	ļoti	_	_	_	_	advmod	basic	2-4	
2-4	65-70	daudz	rpq	*	daudz	_	_	_	_	advmod	basic	2-2	
2-5	71-73	un	cc	*	un	_	_	_	_	cc	basic	2-6	
2-6	74-80	raksta	vmnipt330an	*	rakstīt	_	_	_	_	conj	basic	2-2	
2-7	81-86	daudz	rpq	*	daudz	_	_	_	_	advmod	basic	2-6	
2-8	86-87	.	zs	*	.	_	_	_	_	punct	basic	2-2	

#Text=Mūsu uzdevums nav tikai skatīt sūdzības, mūsu darbiniekiem ir jāstaigā arī pa veikaliem un jāpārbauda, vai netiek tirgotas nedrošas rotaļlietas un elektropreces.
3-1	89-93	Mūsu	pp10pgn	*	mēs	_	_	*->6-1	*[6]	det	basic	3-2	
3-2	94-102	uzdevums	ncmsn1	*	uzdevums	_	_	_	_	nsubj	basic	3-5	
3-3	103-106	nav	vcnipii30ay	*	nebūt	_	_	_	_	aux	basic	3-5	
3-4	107-112	tikai	q	*	tikai	_	_	_	_	discourse	basic	3-5	
3-5	113-119	skatīt	vmnn0t3000n	*	skatīt	_	_	_	_	root	basic	3-5	
3-6	120-128	sūdzības	ncfpa4	*	sūdzība	_	_	_	_	obj	basic	3-5	
3-7	128-129	,	zc	*	,	_	_	_	_	punct	basic	3-11	
3-8	130-134	mūsu	pp10pgn	*	mēs	_	_	*->6-2	*[6]	det	basic	3-9	
3-9	135-147	darbiniekiem	ncmpd1	*	darbinieks	_	_	_	_	nsubj	basic	3-11	
3-10	148-150	ir	vcnipii30an	*	būt	_	_	_	_	aux	basic	3-11	
3-11	151-159	jāstaigā	vmnd0i200an	*	staigāt	_	_	_	_	conj	basic	3-5	
3-12	160-163	arī	q	*	arī	_	_	_	_	discourse	basic	3-14	
3-13	164-166	pa	sppd	*	pa	_	_	_	_	case	basic	3-14	
3-14	167-176	veikaliem	ncmpd1	*	veikals	_	_	_	_	obl	basic	3-11	
3-15	177-179	un	cc	*	un	_	_	_	_	cc	basic	3-16	
3-16	180-190	jāpārbauda	vmnd0t300an	*	pārbaudīt	_	_	_	_	conj	basic	3-11	
3-17	190-191	,	zc	*	,	_	_	_	_	punct	basic	3-20	
3-18	192-195	vai	cc	*	vai	_	_	_	_	mark	basic	3-20	
3-19	196-202	netiek	vtnipi130ay	*	netikt	_	_	_	_	aux	basic	3-20	
3-20	203-211	tirgotas	vmnpdfpnpsnp	*	tirgot	_	_	_	_	ccomp	basic	3-16	
3-21	212-220	nedrošas	affpnnp	*	nedroša	_	_	_	_	amod	basic	3-22	
3-22	221-232	rotaļlietas	ncfpn4	*	rotaļlieta	_	_	_	_	nsubj:pass	basic	3-20	
3-23	233-235	un	cc	*	un	_	_	_	_	cc	basic	3-24	
3-24	236-249	elektropreces	ncfpn5	*	elektroprece	_	_	_	_	conj	basic	3-22	
3-25	249-250	.	zs	*	.	_	_	_	_	punct	basic	3-5	

#Text=Uzraugām visu Latvijas reklāmas tirgu.
4-1	252-260	Uzraugām	vmnipt31pan	*	uzraudzīt	_	_	_	_	root	basic	4-1	
4-2	261-265	visu	pg0msan	*	viss	_	_	_	_	det	basic	4-5	
4-3	266-274	Latvijas	npfsg4	*	Latvija	GPE	https://en.wikipedia.org/wiki/Latvia	_	_	nmod	basic	4-5	
