#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Dēlu viņai nācās audzināt ar rajona partijas komitejas starpniecību.
1-1	0-4	Dēlu	ncmsa1	*	dēls	_	_	_	_	obj	basic	1-4	
1-2	5-10	viņai	pp3fsdn	*	viņa	_	_	*->3-1	*[3]	obl	basic	1-3	
1-3	11-16	nācās	voyisi130an	*	nākties	_	_	_	_	root	basic	1-3	
1-4	17-25	audzināt	vmnn0t3000n	*	audzināt	_	_	_	_	xcomp	basic	1-3	
1-5	26-28	ar	spsa	*	ar	_	_	_	_	case	basic	1-9	
1-6	29-35	rajona	ncmsg1	*	rajons	_	_	_	_	nmod	basic	1-8	
1-7	36-44	partijas	ncfsg4	*	partija	_	_	_	_	nmod	basic	1-8	
1-8	45-54	komitejas	ncfsg4	*	komiteja	_	_	_	_	nmod	basic	1-9	
1-9	55-67	starpniecību	ncfsa4	*	starpniecība	_	_	_	_	obl	basic	1-4	
1-10	67-68	.	zs	*	.	_	_	_	_	punct	basic	1-3	

#Text=No sākuma viss gāja gludi - viņi cēla šo lepno māju kopā.
2-1	70-72	No	spsg	*	no	_	_	_	_	case	basic	2-2	
2-2	73-79	sākuma	ncmsg1	*	sākums	_	_	_	_	obl	basic	2-4	
2-3	80-84	viss	pg0msnn	*	viss	_	_	_	_	nsubj	basic	2-4	
2-4	85-89	gāja	vmnisii30an	*	iet	_	_	_	_	root	basic	2-4	
2-5	90-95	gludi	rpm	*	gludi	_	_	_	_	advmod	basic	2-4	
2-6	96-97	-	zd	*	-	_	_	_	_	punct	basic	2-8	
2-7	98-102	viņi	pp3mpnn	*	viņš	_	_	_	_	nsubj	basic	2-8	
2-8	103-107	cēla	vmnist130an	*	celt	_	_	_	_	conj	basic	2-4	
2-9	108-110	šo	pd0fsan	*	šī	_	_	_	_	det	basic	2-11	
2-10	111-116	lepno	affsayp	*	lepna	_	_	_	_	amod	basic	2-11	
2-11	117-121	māju	ncfsa4	*	māja	_	_	_	_	obj	basic	2-8	
